Rank,Name,Year,Position,Binary_SP,WAR_z,완투_z,완봉_z,승_z,패_z,세이브_z,홀드_z,이닝_z,자책점_z,4구_z,삼진_z,ERA_z,RA9_z,rRA9_z,rRA9pf_z,FIP_z,WHIP_z
467,김재성,1996,P,0,-0.759165155,-0.509840594,-0.425546406,-0.502428831,-1.247077045,-0.444871699,0,-1.032973063,-0.937799542,-1.432206219,-0.810287421,0.78733877,0.44297814,0.443037027,0.550441916,-0.607971275,0.358176331
468,손혁,1996,P,1,-0.765079919,-0.509840594,-0.425546406,-0.723575112,-1.247077045,-0.444871699,0,-1.23610351,-1.245451766,-1.261835949,-1.056973613,1.218564808,0.846974204,0.847040625,0.951926719,1.01847348,2.056437346
469,오봉옥,1998,P,1,-0.853550635,-0.51538726,-0.359146751,-0.596052727,0.292156812,-0.383412175,0,0.034245446,0.844767303,0.649423334,-0.336930669,0.867483521,0.833270174,0.833270174,0.821243778,1.104714715,1.365391518
470,김병준,2000,P,0,-0.816907869,-0.411807224,-0.32745867,-0.964890392,-0.949063238,-0.195389549,-0.490541704,-0.742649636,-0.575862415,-0.495659184,-0.742737456,0.427838216,0.988463674,0.988463674,0.974808588,1.496776221,1.191050402
471,이정훈,2000,P,0,-0.823165166,-0.411807224,-0.32745867,-0.736216947,-0.648973833,-0.347496604,-0.490541704,-1.255828879,-1.212069693,-0.984561186,-1.109043419,0.887173422,1.238882313,1.238882313,1.253173572,-0.669893983,1.472547628
472,가내영,2000,P,0,-0.823165166,-0.411807224,-0.32745867,-0.964890392,-1.249152642,-0.347496604,-0.490541704,-1.109206238,-0.872759145,-1.326792587,-0.962521034,1.521781273,1.110890564,1.110890564,1.065703276,1.147569302,0.668269838
473,김익재,1997,P,0,-0.821679986,-0.43446246,-0.299275295,-0.966381809,-1.111643977,-0.230361223,0,-1.09244301,-0.969870933,-0.777742636,-0.843037766,0.814378583,0.568952205,0.569003252,0.608667186,1.350230402,1.536145566
474,박정진,1999,P,0,-0.744255741,-0.372272808,-0.287479787,-0.915496741,-1.148339253,-0.360769061,0,-1.186742354,-1.190887978,-0.918444736,-1.000346172,1.046839357,1.10574521,1.10574521,1.085046258,0.356290899,1.362653114
475,이용호,1996,P,0,-0.776909447,-0.509840594,-0.425546406,-0.502428831,-0.951512007,-0.220467391,0,-0.687102302,-0.630147318,0.328286573,-0.743009369,0.07273562,0.419892651,0.419951108,0.522168338,1.794731203,2.019518628
476,최원호,1996,P,0,-0.776909447,-0.509840594,-0.425546406,-0.944721393,-1.247077045,-0.444871699,0,-1.142773305,-1.296727136,-1.148255769,-1.056973613,-0.413933766,0.6392048,0.639267346,0.674845658,0.944544173,0.54276992
477,강봉수,1996,P,0,-0.776909447,-0.509840594,-0.425546406,-0.944721393,-0.951512007,-0.220467391,0,-1.142773305,-1.091625654,-1.091465679,-1.012121579,0.996791417,0.6392048,0.639267346,0.74835696,2.238307046,0.801200944
478,손영철,1996,P,0,-0.776909447,-0.509840594,-0.425546406,-0.944721393,-1.247077045,-0.444871699,0,-1.201333433,-1.245451766,-1.148255769,-1.034547596,0.69493319,0.78926048,0.789325825,0.821868262,0.131321795,1.650331451
479,김상현,1997,P,0,-0.828179724,-0.43446246,-0.299275295,-0.966381809,-0.587713414,-0.381741456,0,-0.705773226,-0.387695253,-0.935023532,-0.738819176,0.633240553,0.730494071,0.730547147,0.588933122,0.439143261,0.398488958
480,최호원,1997,P,0,-0.828179724,-0.43446246,-0.299275295,-0.966381809,-1.111643977,-0.381741456,0,-1.189110456,-1.115414852,-1.249585325,-1.155693535,0.928236773,0.680012238,0.68006468,0.771473218,0.728647586,0.434040727
481,박부성,1997,P,0,-0.834679463,-0.43446246,-0.299275295,-0.966381809,-1.111643977,-0.381741456,0,-1.05764273,-1.018385572,-1.406866222,-1.077529593,0.410699544,0.796120453,0.796174355,0.653068831,0.277361433,-0.632512342
482,주형광,1997,P,1,-0.834679463,1.537768443,-0.299275295,0.394441555,2.293904683,0.072399242,0,1.053574291,2.523183144,1.686324742,0.876568965,0.700520392,0.629530405,0.629582213,0.495196316,0.856370083,0.362937189
483,이상번,1996,P,0,-0.782824211,-0.509840594,-0.425546406,-0.723575112,-0.655946969,-0.444871699,0,-0.615732145,-0.01484287,-0.637144958,-0.698157334,1.366413736,0.98548714,0.985556144,0.765321106,1.628390263,0.099745307
484,김사율,1999,P,0,-0.755067956,-0.372272808,-0.287479787,-0.699139113,-0.332591408,-0.194154342,0,-0.870517164,-0.609849892,-0.427106334,-0.884914275,0.98365226,0.732495039,0.732495039,0.683364936,1.983282849,0.843070046
485,유현승,2000,P,1,-0.841937056,-0.411807224,-0.32745867,-0.736216947,1.151562592,-0.347496604,-0.490541704,0.35702017,0.993448872,0.433254619,-0.156647916,0.60311086,0.799258479,0.799258479,0.753252784,0.822171945,0.587842059
486,류기중,1999,P,0,-0.755067956,-0.372272808,-0.287479787,-0.915496741,-0.876423304,-0.360769061,0,-1.149756952,-1.113416233,-0.873777609,-1.138864448,1.105513089,1.118615905,1.118615905,0.937058403,4.23163856,0.929667224
487,민원기,1996,P,0,-0.788738975,-0.509840594,-0.425546406,-0.944721393,-0.655946969,-0.444871699,0,-1.054933111,-0.989074912,-0.807515228,-0.877565474,0.78733877,0.702689895,0.702753626,0.804904115,0.907579519,0.801200944
488,김광삼,2000,P,0,-0.841937056,-0.411807224,-0.32745867,-0.964890392,-1.249152642,-0.347496604,-0.490541704,-1.174371856,-1.0000006,-1.180121986,-1.109043419,1.533869041,1.122020281,1.122020281,1.332706425,1.607887514,1.593189296
489,오철민,1997,P,0,-0.841179201,-0.43446246,-0.299275295,-0.966381809,-1.111643977,-0.381741456,0,-1.018975751,-0.775812373,-1.039877463,-0.790928471,1.150777782,0.897084119,0.897139289,0.761606185,0.617954756,0.32738542
490,한명윤,1996,P,0,-0.79465374,-0.509840594,-0.425546406,-0.944721393,-1.247077045,-0.444871699,0,-1.144603309,-1.142901024,-1.148255769,-0.899991491,0.713414306,0.71423264,0.714296585,0.827522977,-0.792794542,-0.527872894
491,김정수,2000,P,0,-0.854451649,-0.411807224,-0.32745867,-0.736216947,-0.048795025,-0.347496604,0.61317713,-0.909636533,-0.533448596,-0.837890585,-0.791578251,1.564088463,1.149844574,1.149844574,1.105469703,0.393599817,0.989980954
492,신재웅,1996,P,0,-0.800568504,-0.509840594,-0.425546406,0.161010012,-0.360381932,0.003936918,0,0.097969426,0.80556306,0.782607294,0.580125663,0.60252761,0.518005981,0.518066267,0.623953218,-0.339977537,0.099745307
493,오상민,1998,P,0,-0.895170191,-0.51538726,-0.359146751,-0.596052727,0.049880431,-0.383412175,0,-0.33018184,0.4280578,-0.272015029,-0.514537534,1.177792524,0.878407486,0.878407486,0.866331672,0.735625059,0.764164541
494,김성한,1996,P,0,-0.806483268,-0.509840594,-0.425546406,-0.944721393,-0.951512007,-0.444871699,0,-0.998202986,-0.989074912,-0.693935048,-0.944843526,0.312990127,0.668061661,0.668124746,0.776630537,1.794731203,0.579688638
495,홍우태,1999,P,0,-0.776692388,-0.372272808,-0.287479787,-0.699139113,-0.604507356,-0.360769061,0,-0.611619347,-0.454906402,-0.561107717,-0.353927551,0.211867007,0.706753648,0.706753648,0.691821385,-0.011621854,0.121426897
496,허진석,2000,P,0,-0.873223538,-0.411807224,-0.32745867,-0.964890392,-1.249152642,-0.347496604,-0.490541704,-1.174371856,-0.957586782,-0.740110185,-1.157884214,1.836063256,1.678506146,1.678506146,1.667880589,4.520590682,2.035542081
497,이원식,1996,P,1,-0.818312796,-0.02549203,0.851092812,-0.723575112,-0.064816894,-0.444871699,0,-0.339401536,0.241533983,-0.750725138,-0.541175211,0.824301002,0.829660087,0.829726185,0.669190942,1.083161623,0.136664025
498,최원호,1999,P,1,-0.782098495,-0.372272808,-0.287479787,0.382649028,1.57082023,-0.360769061,0,0.86779675,1.907981814,1.225577381,0.592614001,0.410455025,0.406437419,0.406437419,0.425443245,0.454400966,0.554412786
499,박진철,1998,P,0,-0.913007143,-0.51538726,-0.359146751,-0.806424277,-0.192395949,-0.383412175,0,-0.661810671,-0.173855925,-0.579161149,-0.958554695,1.15193344,1.084749482,1.084749482,0.924301821,0.648780434,1.021833245
500,김익재,1996,P,0,-0.82422756,-0.509840594,-0.425546406,-0.944721393,-0.655946969,-0.444871699,0,-0.870102704,-0.937799542,-0.750725138,-0.698157334,-0.161358515,0.748860874,0.748925465,0.782285253,-0.182877759,0.985794532
501,신재웅,2000,P,1,-0.879480835,-0.411807224,-0.32745867,-0.278870056,0.851473188,-0.347496604,-0.490541704,-0.319073118,0.399655412,-0.300098383,-0.547374276,1.352552513,1.038547401,1.038547401,1.02593685,1.171378865,0.024847607
502,이승호,1999,P,0,-0.787504603,-0.372272808,-0.287479787,-0.915496741,-0.604507356,-0.360769061,0,-1.221878487,-1.152152106,-1.097113246,-1.092691689,1.994645808,1.693506973,1.693506973,1.854583108,2.727284194,1.449250292
503,앤더슨,1999,P,1,-0.787504603,0.417990521,-0.287479787,-0.482781485,1.298904282,-0.360769061,0,-0.132658386,0.397282791,0.466236215,-0.538618585,0.469128758,0.522273679,0.522273679,0.49732306,1.206578149,1.131727306
504,김동호,1998,P,0,-0.913007143,-0.51538726,-0.359146751,-1.016795828,-1.161501471,-0.383412175,0,-1.133744007,-0.914672818,-1.039880331,-0.936353836,1.501031068,1.200816855,1.200816855,1.388063013,-0.436777379,0.935943677
505,이광우,1996,P,1,-0.830142324,-0.509840594,-0.425546406,-0.723575112,1.117443256,-0.444871699,0,-0.449201778,-0.066118241,-0.921095409,-0.720583351,0.577886122,0.54109147,0.541152187,0.652226795,0.408556697,0.025907872
506,비아노,1999,P,0,-0.792910711,-0.372272808,-0.287479787,-0.266423856,-0.332591408,-0.360769061,0,-0.075331012,0.590962153,1.091575999,-0.400100309,0.609043043,0.535144374,0.535144374,0.510007734,1.108468082,1.189458758
507,오창선,2000,P,0,-0.885738131,-0.411807224,-0.32745867,-0.964890392,-1.249152642,-0.195389549,-0.490541704,-1.274156709,-1.042414419,-1.326792587,-1.157884214,2.712426479,2.207167719,2.207167719,2.201886886,2.266618748,1.231264291
508,김기범,1998,P,0,-0.924898445,-0.51538726,-0.359146751,-1.016795828,-0.67694871,-0.21337721,0,-0.915087635,-0.775769651,-0.73273421,-0.692144398,0.557174519,0.897752048,0.897752048,1.072447757,-0.54533316,1.021833245
509,박상근,1998,P,0,-0.930844096,-0.51538726,-0.359146751,-0.806424277,-0.67694871,-0.383412175,0,-0.805759449,-0.590565428,-0.067250948,-0.536738392,0.628286998,0.884855673,0.884855673,1.001595353,0.746480637,1.365391518
510,최창양,2000,P,1,-0.904510021,-0.411807224,-0.32745867,0.178476836,-0.648973833,-0.347496604,-0.490541704,-0.029900688,0.569310687,0.53103502,-0.132227518,0.790471273,1.038547401,1.038547401,0.900956653,0.036456376,1.35190596
511,박석진,1998,P,0,-0.936789746,-0.51538726,-0.359146751,-1.016795828,-0.919225091,-0.383412175,0,-1.022593684,-0.729468595,-1.039880331,-0.914152978,1.371735651,1.445847975,1.445847975,1.362298502,2.418239669,1.193612382
512,이병석,1996,P,0,-0.847886616,-0.509840594,-0.425546406,-0.944721393,-0.951512007,-0.220467391,0,-1.036633071,-1.091625654,-1.375416129,-0.944843526,0.10353748,1.037429491,1.037499463,1.144187048,0.066633652,-0.712466482
513,강영식,2000,P,0,-0.904510021,-0.411807224,-0.32745867,-0.964890392,-0.048795025,-0.347496604,-0.122635426,-0.602136272,-0.10931041,-0.251208183,-0.425272289,1.225630943,1.16653915,1.16653915,1.042979604,0.433282421,0.587842059
514,윤형배,1999,P,0,-0.814535143,-0.372272808,-0.287479787,-0.915496741,-1.148339253,-0.360769061,0,-1.110922279,-0.997208616,-0.918444736,-1.115778068,1.322154564,1.517607467,1.517607467,1.474042907,0.274532509,1.564713196
515,박정현,1997,P,0,-0.919176063,-0.43446246,-0.299275295,-0.966381809,-1.111643977,-0.381741456,0,-0.997708913,-0.775812373,-0.987450498,-0.816983119,0.964464379,0.897084119,0.897139289,0.934279249,0.737162419,0.042971269
516,임선동,1999,P,0,-0.825347358,-0.372272808,-0.287479787,-0.915496741,-0.876423304,-0.360769061,0,-1.059142716,-0.958472744,-1.141780374,-1.023432551,1.055866085,1.208710774,1.208710774,1.220349441,0.143719086,1.276055936
517,정성훈,1998,P,0,-0.954626699,-0.51538726,-0.359146751,-1.016795828,-0.67694871,-0.383412175,0,-1.097301278,-0.729468595,-0.83511625,-0.692144398,2.057001365,1.755360969,1.755360969,1.529767822,-0.838433769,2.052508064
518,박동희,1999,P,0,-0.825347358,-0.372272808,-0.287479787,-0.915496741,-0.876423304,-0.360769061,0,-1.188591625,-1.035944489,-1.097113246,-0.884914275,2.500142582,2.17401294,2.17401294,1.892637128,-0.060676887,1.766773277
519,박동희,1998,P,0,-0.954626699,-0.51538726,-0.359146751,-0.806424277,-0.43467233,-0.383412175,0,-0.860423542,-0.359060149,-0.476779109,-0.66994354,1.630326486,1.478088912,1.478088912,1.265681587,1.245837231,1.923673711
520,이정훈,1997,P,0,-0.925675802,-0.43446246,-0.299275295,-0.739577915,-1.111643977,-0.381741456,0,-0.957108586,-0.678783093,-0.935023532,-0.947256356,1.026568847,1.104059634,1.104117405,0.939212765,1.060726077,0.398488958
521,박정현,1996,P,0,-0.871545672,-0.509840594,-0.425546406,-0.944721393,-1.247077045,-0.444871699,0,-1.142773305,-0.989074912,-0.864305318,-0.944843526,1.705234195,1.637652214,1.637733379,1.664420878,2.007277961,2.204112217
522,정수찬,1998,P,0,-0.96057235,-0.51538726,-0.359146751,-1.016795828,-0.919225091,-0.383412175,0,-1.372443879,-1.192479153,-1.398217472,-1.224964991,3.543898669,3.238444065,3.238444065,3.204461016,0.409957715,1.107722813
523,이강철,2000,P,0,-0.935796504,-0.411807224,-0.32745867,-0.736216947,-0.048795025,-0.347496604,-0.490541704,-0.787450999,-0.363793322,-0.691219984,-0.864839444,1.412991356,1.41695779,1.41695779,1.270216326,1.425347533,0.748697617
524,김경태,1999,P,0,-0.836159574,-0.372272808,-0.287479787,-0.699139113,-0.876423304,-0.360769061,0,-0.650454019,-0.493642275,-0.471773462,-0.584791344,0.270540739,0.71104388,0.71104388,0.844037465,1.549963385,0.871935772
525,이용호,1997,P,0,-0.945175017,-0.43446246,-0.299275295,-0.739577915,-1.111643977,-0.381741456,0,-1.250977622,-1.066900212,-0.935023532,-1.129638888,2.315236548,2.032925359,2.032994801,2.192325855,2.5593367,3.598148166
526,박태순,1997,P,0,-0.945175017,-0.43446246,-0.299275295,-0.739577915,-0.325748133,-0.381741456,0,-1.094376359,-0.775812373,-0.777742636,-0.738819176,1.782173202,1.735082545,1.735148245,1.526301181,0.464687761,1.820559718
527,신재웅,1999,P,0,-0.84697179,-0.372272808,-0.287479787,-0.915496741,-0.604507356,-0.360769061,0,-1.149756952,-0.997208616,-0.516440589,-1.04651893,1.958538895,1.925179493,1.925179493,1.892637128,2.866273456,3.960568451
528,강병규,2000,P,0,-0.954568393,-0.411807224,-0.32745867,-0.507543501,-0.648973833,-0.347496604,-0.490541704,-1.00738496,-0.575862415,-0.886780785,-1.182304612,2.101994165,1.645116995,1.645116995,1.605390491,2.155507456,1.834472633
529,이상열,1996,P,0,-0.895204728,-0.509840594,-0.425546406,-0.944721393,-1.247077045,-0.444871699,0,-1.108003228,-0.886524171,-1.205045859,-0.855139456,1.93932833,1.522224768,1.52230378,1.647456731,0.519450657,1.50265658
530,이정길,1999,P,0,-0.863190113,-0.372272808,-0.287479787,-0.699139113,-0.876423304,-0.360769061,0,-1.221878487,-1.035944489,-1.186447501,-1.208123586,3.136526913,2.77893563,2.77893563,2.970834361,0.707851974,1.189458758
531,강태원,1998,P,0,-1.002191905,-0.51538726,-0.359146751,-0.806424277,-1.161501471,-0.21337721,0,-1.133744007,-0.822070707,-1.142262371,-1.047358127,1.979424114,1.916565653,1.916565653,1.723001652,1.560648997,0.935943677
532,가내영,1997,P,0,-0.97767371,-0.43446246,-0.299275295,-0.059166233,-1.111643977,-0.381741456,0,-0.224369345,0.437053626,-0.358326912,-0.321944817,0.721221882,0.690108604,0.690161174,0.727071573,0.549836091,0.540696034
533,김민범,2000,P,0,-0.973340283,-0.411807224,-0.32745867,-0.736216947,-1.249152642,-0.347496604,0.245270852,-1.314885221,-1.127242056,-1.277902387,-1.035782227,2.760777553,3.576122947,3.576122947,3.980014234,-1.146085237,1.794258744
534,이태일,1996,P,1,-0.918863785,-0.509840594,-0.425546406,-0.502428831,-0.360381932,-0.444871699,0,-0.593772096,0.087707871,-0.750725138,-0.765435386,1.464979688,1.193256544,1.193329422,1.059366315,1.572943282,1.133469403
535,김홍집,1997,P,1,-0.990673187,-0.43446246,-0.299275295,-0.739577915,-0.063782851,-0.381741456,0,-0.920374956,-0.678783093,-0.672888705,-0.816983119,0.835080072,1.2050233,1.205082339,1.245090763,0.439143261,0.825110186
536,김민태,1998,P,0,-1.014083207,-0.51538726,-0.359146751,-1.016795828,-1.161501471,-0.383412175,0,-1.022593684,-0.868371763,-1.142262371,-0.89195212,0.802835812,1.445847975,1.445847975,1.497562183,-1.164101113,-0.18062071
537,강민영,2000,P,0,-0.992112173,-0.411807224,-0.32745867,-0.964890392,-0.648973833,-0.347496604,-0.122635426,-0.783378147,-0.236551866,-0.593439584,-0.474113084,1.763536645,1.467041518,1.467041518,1.480410294,1.361855366,1.150836512
538,이상열,1998,P,0,-1.025974508,-0.51538726,-0.359146751,-1.016795828,-1.161501471,-0.383412175,0,-1.099123414,-0.822070707,-0.220824008,-0.914152978,1.669115111,1.819842843,1.819842843,1.871147588,2.602784497,2.825514177
539,김기범,1997,P,0,-1.003672664,-0.43446246,-0.299275295,-0.739577915,-0.587713414,-0.381741456,0,-0.748306903,-0.436209893,-0.358326912,-0.582491292,0.721221882,0.957662319,0.95771825,1.092151764,-0.046202225,0.611799572
540,권명철,1998,P,1,-1.031920159,-0.51538726,-0.359146751,-0.806424277,-0.43467233,-0.383412175,0,-1.099123414,-0.822070707,-1.039880331,-0.914152978,1.669115111,1.819842843,1.819842843,2.03217578,1.408670903,0.678274972
541,유동훈,2000,P,0,-1.029655952,-0.411807224,-0.32745867,-0.964890392,-0.348884429,-0.347496604,-0.122635426,-0.398493715,0.145172501,-0.153427783,-0.840419047,1.056402182,1.394698355,1.394698355,1.270216326,1.512649263,1.834472633
542,최정환,1998,P,0,-1.067594064,-0.51538726,-0.359146751,-0.806424277,-0.919225091,-0.383412175,0,-1.095479142,-0.729468595,-1.193453391,-1.002956411,1.998818427,2.129355837,2.129355837,2.109469312,0.648780434,1.794839359
543,곽채진,1996,P,0,-0.983926189,-0.509840594,-0.425546406,-0.944721393,-1.247077045,-0.444871699,0,-0.941472862,-0.527596577,-0.750725138,-0.944843526,1.828441635,1.805022012,1.805106298,1.641802016,2.192101229,1.83492504
544,김성한,1997,P,0,-1.075169787,-0.43446246,-0.299275295,-0.739577915,-1.111643977,-0.381741456,0,-1.150443478,-0.678783093,-1.039877463,-1.025420298,2.931105851,2.63365917,2.633736161,2.57714011,2.108050546,2.42493979
545,조계현,1999,P,0,-0.949687839,-0.372272808,-0.287479787,-0.915496741,-0.332591408,-0.360769061,0,-1.038800745,-0.609849892,-0.829110481,-0.884914275,2.617490047,2.474329169,2.474329169,2.175928165,1.402798284,2.315222071
546,김기덕,1996,P,0,-1.007585246,-0.509840594,-0.425546406,-0.944721393,-1.247077045,-0.444871699,0,-1.215973466,-0.78397343,-1.375416129,-0.944843526,5.062636924,4.448310544,4.448444119,4.610527676,1.009232316,2.7948117
547,신재웅,1998,P,1,-1.103267969,-0.51538726,-0.359146751,0.035061925,1.503538714,-0.383412175,0,0.451514689,1.631885252,0.802996394,0.839714807,1.009708481,0.975130297,0.975130297,1.020918736,-0.002554254,0.721219756
548,라형진,1999,P,0,-0.965906162,-0.372272808,-0.287479787,-0.915496741,-1.148339253,-0.360769061,0,-1.036951475,-0.532378147,-0.650441972,-0.884914275,2.924398803,2.577294734,2.577294734,2.273177328,1.386446606,3.46985111
549,차동철,1997,P,0,-1.101168741,-0.43446246,-0.299275295,-0.966381809,-1.111643977,-0.381741456,0,-1.270311111,-0.775812373,-1.354439256,-1.31202142,5.280724873,5.339485413,5.339596404,5.566850867,4.194184653,3.064871632
550,장문석,1997,P,0,-1.10766848,-0.43446246,-0.299275295,-0.966381809,-0.587713414,-0.381741456,0,-1.247110924,-0.727297733,-0.987450498,-1.103584241,4.644154081,4.663028853,4.663131343,4.881092129,3.010622854,3.13597517
551,류택현,1998,P,0,-1.132996223,-0.51538726,-0.359146751,-1.016795828,-0.67694871,-0.21337721,0,-1.008016593,-0.590565428,-0.476779109,-0.869751262,1.888917322,1.961702965,1.961702965,2.180321716,2.135994637,2.2242872
