Rank,Name,Year,Position,Binary_SP,WAR_z,경기_z,경기(선발)_z,경기(구원)_z,경기(마무리)_z,완투_z,완봉_z,승_z,패_z,세이브_z,홀드_z,이닝_z,자책점_z,실점_z,rRA_z,상대 타자 수_z,피안타_z,피홈런_z,4구_z,몸에 맞는 공_z,고의사구_z,삼진_z,보크_z,폭투_z,ERA_z,RA9_z,rRA9_z,rRA9pf_z,FIP_z,WHIP_z
3311,임기영,2019,P,1,-0.630938959,-1.103893677,0.021252766,-0.878958048,-0.557397389,-0.319806661,-0.243367873,-0.457691626,0.05864162,-0.318838974,-0.556086332,-0.393533782,0.005628823,-0.04707167,-0.095341588,-0.333750784,-0.048643215,0.368424844,-0.35287072,-0.484949171,-0.628592366,-0.364449576,-0.403881284,-1.022116484,0.646782211,0.57833764,0.426530585,0.575303616,0.464300707,1.000329168
3312,김윤식,2020,P,0,-0.545151742,-0.543602786,0.397827519,-0.602637542,-0.416480204,-0.225902401,-0.157727768,-0.364523288,0.197575722,-0.298650186,-0.235090146,0.1377284,0.703226645,0.645603618,0.588853928,0.198913579,0.481605531,0.13079482,-0.047721169,0.837359517,-0.718561278,-0.236749872,1.474958117,-0.350592924,0.515767057,0.465446542,0.291988414,0.579161894,0.036127447,0.28998319
3313,김진성,2019,P,0,-0.636753918,0.518262717,-0.737626478,0.739330082,0.070317825,-0.319806661,-0.243367873,-0.699765521,-0.521434945,-0.318838974,0.22671212,-0.51671054,-0.509408499,-0.381600434,-0.271579069,-0.555812399,-0.598859187,0.145174028,-0.594952601,-0.484949171,0.175830032,-0.415129115,1.541125954,0.964226701,-0.13190953,0.200644338,0.436460627,0.24145463,0.159478441,-0.589195327
3314,손동현,2020,P,0,-0.550805699,-0.543602786,-0.68432092,-0.092522055,-0.17665312,-0.225902401,-0.157727768,-0.87460707,-1.048671139,-0.298650186,-0.419034726,-0.871558609,-0.890472401,-0.856936496,-0.899293961,-0.897304279,-0.887327838,-0.301671923,-0.882841618,-1.04555128,0.207885653,-0.911911358,-0.41483197,-0.014744562,0.046777288,0.248085787,0.18215791,0.126039735,1.330189077,-0.101972111
3315,한기주,2018,P,0,-0.618265944,0.06674041,-0.615281419,0.347056597,-0.016454152,-0.227179608,-0.146653406,-0.733099228,0.085557099,-0.314671259,0.01518275,-0.546861834,-0.315833709,-0.300058297,-0.350579618,-0.520574717,-0.366009954,-0.139893689,-0.725895885,0.165627838,-0.714872823,-0.588262116,1.588106303,-0.739867167,0.674967245,0.78615514,0.658677807,0.437372212,0.841472386,0.564582235
3316,여건욱,2018,P,0,-0.618265944,-0.801191071,-0.615281419,-0.329167082,0.198017204,-0.227179608,-0.146653406,-1.000065999,-1.112242283,-0.314671259,-0.599718615,-0.888248638,-0.956069485,-0.96559835,-0.900603534,-0.897290029,-0.855077457,-1.145759726,-0.977975485,-0.078932017,0.089359103,-0.934478246,-0.412907639,-0.127898263,-0.390498403,-0.404141387,0.144848421,0.337324019,-0.48311615,0.00473941
3317,코프랜드,2016,P,1,-0.610686689,-1.065865032,0.566328587,-1.107828948,-0.738617157,-0.243499935,-0.194012283,-0.42905293,-0.198514513,-0.313852773,-0.644510065,-0.040215186,0.080655641,0.465402999,0.490325659,0.105329174,-0.052441692,0.093944926,0.846125505,0.807508519,-0.593319368,-0.430670345,-0.43094017,3.197242319,0.048578375,0.905754049,0.927094773,0.976871375,1.380436174,0.570913128
3318,최지광,2017,P,1,-0.605111201,-1.237711444,-0.180436753,-0.878718411,-0.369439282,-0.319489069,-0.204777587,-0.960319678,-0.580654967,-0.341023127,-0.621253819,-0.889214669,-0.84738178,-0.823708436,-0.985601756,-0.874551611,-0.928690684,-1.076253018,-0.136457778,-0.878769438,-0.644481726,-0.771039834,-0.474679373,-0.56060457,0.509155867,0.62298583,0.130493647,0.141985319,0.357635033,1.441567382
3319,김진영,2018,P,0,-0.624276245,-1.611260453,-0.521273183,-1.005390762,-0.659868218,-0.227179608,-0.146653406,-1.000065999,-1.112242283,-0.314671259,-0.599718615,-1.113807775,-1.031391341,-1.070683621,-1.230617884,-1.151572864,-1.108668015,-1.145759726,-1.230055085,-1.057171435,-0.714872823,-1.072964698,-0.412907639,-1.045851619,1.365035669,1.08641012,-0.076217709,-0.15114657,-0.824002906,-0.14455201
3320,김동호,2016,P,0,-0.616820712,0.047552194,-0.74010039,0.367413636,0.21244875,-0.243499935,-0.194012283,-0.935995468,-0.803511125,-0.313852773,-0.221447048,-0.678884061,-0.372388811,-0.466956933,-0.566575887,-0.67908591,-0.531908593,-0.426365435,-0.727299163,-0.288192086,-0.593319368,-0.784040885,-0.43094017,0.171593509,1.392902372,0.969040268,0.676197838,0.576485327,0.678618602,0.711175855
3321,소이현,2020,P,0,-0.562113612,-1.150897451,-0.68432092,-0.556263407,-0.296566662,-0.225902401,-0.157727768,-0.87460707,-1.048671139,-0.298650186,-0.602979306,-1.0429874,-1.027075176,-1.065622623,-1.161908295,-1.058958525,-1.156966229,-1.16660541,-0.644235775,-0.731732814,-0.718561278,-1.015782356,-0.41483197,-0.686441287,0.675423149,0.42680463,-0.027518508,-0.092884455,1.432544234,0.747264374
3322,김주한,2019,P,0,-0.648383836,-1.157965557,-0.642766572,-0.62343887,-0.034301378,-0.319806661,-0.243367873,-0.699765521,-0.811473227,-0.318838974,-0.399526642,-1.11272711,-1.11808897,-1.134290153,-1.240885214,-1.132227655,-1.129424588,-1.194330868,-1.079116364,-0.484949171,0.175830032,-1.048623344,-0.403881284,-0.360002089,0.387218298,0.144500739,-0.104726675,-0.287567609,-0.554676583,0.371142388
3323,강장산,2017,P,0,-0.610730377,-0.884910375,-0.763386261,-0.329299284,0.054106855,-0.319489069,-0.204777587,-0.960319678,-1.209697849,-0.341023127,-0.621253819,-0.86685334,-0.933999856,-0.942374612,-0.902670864,-0.884117594,-0.947603261,-0.906661633,-0.610155897,-0.229502708,-0.644481726,-0.94449997,-0.474679373,-0.875512075,-0.006224262,-0.059012332,0.303417411,0.28374809,0.826023599,0.080613965
3324,금민철,2016,P,0,-0.622954735,-1.01019417,-0.539111317,-0.571377099,0.10677476,-0.243499935,-0.194012283,-0.682524199,-0.803511125,-0.313852773,-0.644510065,-0.825289883,-0.907804981,-0.9144897,-0.840587399,-0.821261144,-0.723695354,-0.946675797,-1.008267854,-0.836042389,-0.593319368,-0.919952631,-0.43094017,-0.500772893,-0.213884882,-0.27942424,0.357987091,0.397851552,-0.491077351,0.325453357
3325,배장호,2018,P,0,-0.636296846,-0.39615638,-0.709289656,0.031485547,-0.016454152,-0.227179608,-0.146653406,-0.733099228,-0.812792437,-0.314671259,-0.599718615,-0.849639416,-0.805425773,-0.790456231,-0.75393049,-0.854909556,-0.818850235,-0.85836943,-0.851935685,-0.568051726,0.893591029,-0.980640397,-0.412907639,-1.045851619,0.249885095,0.400113023,0.808046814,0.390290709,0.383710171,0.22867654
3326,윤성환,2020,P,1,-0.567767569,-1.636733183,-0.192435266,-1.159127165,-0.656307289,4.405096826,-0.157727768,-0.87460707,-0.425547709,-0.298650186,-0.602979306,-0.912272947,-0.890472401,-0.856936496,-0.899293961,-0.932666145,-0.928810667,-1.382838781,-0.823190157,-0.104095881,-0.718561278,-1.119653353,-0.41483197,-1.022289649,0.286261425,0.513748932,0.501664832,0.365328965,0.460170241,0.191994365
3327,이승현,2017,P,0,-0.616349554,-0.120508058,-0.763386261,0.26590477,0.265879924,-0.319489069,-0.204777587,-0.465197351,-1.209697849,-0.341023127,-0.621253819,-0.763178087,-0.84738178,-0.784153044,-0.612412741,-0.716712889,-0.777390064,0.110886675,-0.136457778,-0.878769438,-0.644481726,-0.721479795,1.534428671,-0.875512075,-0.184821337,0.019491053,0.659146297,0.359692432,2.132581178,0.877269624
3328,김지용,2017,P,0,-0.62196873,1.231896042,-0.763386261,1.318958096,0.795312596,-0.319489069,-0.204777587,0.029924976,-0.266133527,0.240847583,1.118256875,-0.320017202,-0.327673325,-0.309488341,-0.197758281,-0.338856556,-0.342400784,0.789252213,-0.677827057,-0.662347195,0.003560673,-0.374559524,1.534428671,-0.56060457,-0.200129657,-0.162048026,0.026739389,0.212866704,0.72741548,-0.616459736
3329,배재준,2019,P,1,-0.660013755,-0.725390518,0.400692387,-0.751198459,-0.557397389,-0.319806661,-0.243367873,-0.215617731,0.05864162,-0.318838974,-0.556086332,-0.11936616,0.239736697,0.329273189,0.257133374,-0.064442017,-0.166546638,-0.52457842,0.494415864,1.249494444,-0.628592366,-0.187071192,-0.403881284,-0.028944892,0.376403135,0.57833764,0.36198531,0.647209552,0.203024479,0.172451826
3330,손정욱,2020,P,0,-0.573421526,-0.968709051,-0.68432092,-0.417141002,-0.416480204,-0.225902401,-0.157727768,-0.87460707,-1.048671139,-0.298650186,-0.602979306,-1.04513026,-1.118143693,-1.107359848,-1.161908295,-1.06401022,-0.991034911,-1.16660541,-1.181098922,-0.731732814,-0.718561278,-1.093685604,-0.41483197,-1.022289649,0.016841771,0.151481007,0.18215791,-0.006333031,0.255459927,0.649275549
3331,조성운,2020,P,0,-0.573421526,0.610257078,-0.68432092,0.788586514,1.142395842,-0.225902401,-0.157727768,-0.619565179,-0.737109424,-0.298650186,-0.419034726,-0.337986496,-0.207458524,-0.18914089,-0.111450961,-0.341617807,-0.327309641,-0.085438552,-0.345978472,-0.417914348,0.207885653,-0.470459617,-0.41483197,-0.350592924,0.091680564,0.151481007,0.316949893,0.456971649,0.145793687,-0.199960936
3332,박진우,2020,P,0,-0.573421526,0.670986545,-0.585943789,0.788586514,0.183087506,-0.225902401,-0.157727768,-0.364523288,-0.425547709,-0.298650186,0.684632753,-0.380843694,-0.298527041,-0.230878115,-0.155220017,-0.376979674,-0.348051056,-0.950372038,-0.703887236,0.837359517,0.207885653,-0.652233863,-0.41483197,-1.022289649,0.006863265,0.18529268,0.396826623,0.273686281,-0.42447076,-0.493927411
3333,이명우,2017,P,0,-0.62196873,0.114692655,-0.763386261,0.449044479,-0.157666213,-0.319489069,-0.204777587,-0.465197351,-1.209697849,-0.341023127,0.248501528,-0.864820491,-0.890690818,-0.863263828,-0.861205417,-0.869768619,-0.815215219,-0.906661633,-1.151525175,-0.662347195,-0.644481726,-0.969279989,1.534428671,-1.190419581,0.131550624,0.235375364,0.338002164,0.21792966,-0.069666817,-0.085355963
3334,이상화,2018,P,0,-0.642307146,-1.206225762,-0.709289656,-0.599656554,-0.552632541,-0.227179608,-0.146653406,-1.000065999,-1.112242283,0.080497299,0.01518275,-1.134128418,-1.295017837,-1.315882588,-1.230617884,-1.179826513,-1.235463293,-1.289454874,-1.167035185,-0.812611581,-0.714872823,-0.957559321,-0.412907639,-0.433882715,-1.577416093,-1.771373885,-0.052318668,-0.180572509,-2.528436684,-1.78675763
3335,송은범,2017,P,0,-0.62196873,-1.120111088,-0.180436753,-0.787148557,-0.369439282,-0.319489069,-0.204777587,-0.960319678,0.048387914,-0.147066223,-0.621253819,-0.643240049,-0.457600439,-0.428154517,-0.529481849,-0.616270067,-0.607176867,-0.737070248,-0.068786618,-0.445924951,0.003560673,-0.969279989,-0.474679373,-0.875512075,0.524464188,0.637705215,0.382468275,0.410321993,1.121847957,0.844075638
3336,김택형,2018,P,0,-0.642307146,-1.032639466,-0.709289656,-0.464411818,-0.552632541,-0.227179608,-0.146653406,-0.733099228,-0.513342592,-0.314671259,-0.189784372,-1.111775711,-1.031391341,-1.070683621,-1.193949623,-1.13744604,-1.18112246,-1.145759726,-0.851935685,-1.057171435,-0.714872823,-1.026802547,-0.412907639,-0.433882715,1.238063079,0.963091111,-0.016470106,-0.080524316,0.305793198,0.340645105
3337,전상현,2018,P,0,-0.642307146,-1.553398354,-0.521273183,-0.960309183,-0.767103896,-0.227179608,-0.146653406,-1.000065999,-1.112242283,-0.314671259,-0.599718615,-1.134128418,-1.144374125,-1.175768893,-1.230617884,-1.123319216,-0.999986347,-1.145759726,-1.167035185,-1.057171435,-0.714872823,-1.119126849,-0.412907639,-1.045851619,0.349254948,0.099858043,0.156797942,0.043064628,-0.044833179,2.9159221
3338,최성훈,2017,P,0,-0.62196873,-0.002907701,-0.763386261,0.357474624,0.054106855,-0.319489069,-0.204777587,-0.960319678,-1.209697849,-0.147066223,0.031062691,-0.950200111,-1.193854084,-1.140151571,-1.068532648,-0.946296484,-0.985428416,-1.076253018,-0.880840536,-0.229502708,0.003560673,-0.94449997,-0.474679373,-0.875512075,-0.710407013,-0.500593876,0.016858031,0.182488968,0.250809571,0.246583894
3339,고창성,2018,P,0,-0.642307146,0.587499299,-0.709289656,0.797872384,0.519724237,-0.227179608,-0.146653406,-0.466132457,-1.112242283,-0.314671259,0.425116993,-0.583438992,-0.353494637,-0.405143569,-0.42391614,-0.520574717,-0.31166912,-0.283588837,-0.788915785,0.165627838,0.089359103,-0.749829643,-0.412907639,-0.739867167,0.674967245,0.544878817,0.592955443,0.466798151,0.890170494,1.012456495
3340,김대우,2018,P,1,-0.642307146,-1.379812058,-0.051232002,-1.05047234,-0.659868218,-0.227179608,-0.146653406,-0.466132457,-0.513342592,-0.314671259,-0.599718615,-0.605791699,-0.202850925,-0.23000145,-0.240574835,-0.553537307,-0.384123565,-0.283588837,-0.347776485,-0.323491871,-0.714872823,-0.934478246,-0.412907639,-0.739867167,1.359515122,1.343771531,1.441371405,0.87287611,1.990747733,1.534976465
3341,신승현,2016,P,0,-0.63522278,0.938285974,-0.74010039,1.082682768,-0.104573219,-0.243499935,-0.194012283,-0.17558166,-0.803511125,-0.127290134,1.259273511,-0.422143417,-0.495946389,-0.541545727,-0.370853378,-0.458469168,-0.627801974,-0.77323901,-0.165361782,-0.014266935,1.865327796,-0.512217393,-0.43094017,-0.164589692,-0.32271111,-0.457776313,0.052015218,0.330093914,-0.210350322,-0.656385727
3342,이상민,2020,P,0,-0.579075482,-0.907979585,-0.585943789,-0.417141002,-0.536393747,-0.225902401,-0.157727768,-0.87460707,-0.737109424,-0.298650186,-0.419034726,-1.002273063,-0.981540918,-1.023885397,-1.074370183,-1.008441573,-0.970293497,-0.517905295,-0.823190157,-0.731732814,0.207885653,-0.885943608,-0.41483197,-0.350592924,0.605573608,0.359181284,0.277011527,0.034397051,1.724987541,1.465849091
3343,채지선,2020,P,0,-0.579075482,0.306609746,-0.68432092,0.556715838,0.303001048,-0.225902401,-0.157727768,-0.619565179,-1.048671139,-0.298650186,-0.235090146,-0.595129683,-0.61726685,-0.689987594,-0.636679628,-0.558840701,-0.617689447,-0.734138666,-0.047721169,0.523541051,0.207885653,-0.34062087,-0.41483197,2.672042336,-0.152792827,-0.375015043,-0.097410647,0.319507623,0.058060695,0.68193849
3344,김성배,2017,P,0,-0.627587906,0.761494616,-0.763386261,0.952678678,0.477652993,-0.319489069,-0.204777587,-0.465197351,-0.895176408,-0.147066223,0.248501528,-0.502973531,-0.500909477,-0.586376085,-0.405085511,-0.544525193,-0.569351713,-0.05870471,-1.016182856,0.203341778,-0.644481726,-0.52323964,-0.474679373,-1.190419581,-0.082765866,-0.29942895,0.199663153,0.359692432,0.226157541,-0.981593579
3345,강정현,2019,P,0,-0.665828714,-1.374253076,-0.642766572,-0.793784989,-0.452778187,-0.319806661,-0.243367873,-0.941839416,-1.10151151,-0.318838974,-0.556086332,-1.148488104,-1.164910545,-1.176106249,-1.240885214,-1.170025377,-1.188376299,-0.52457842,-1.139636834,-0.484949171,-0.628592366,-1.099302882,-0.403881284,-1.022116484,0.284474248,0.047525431,-0.015356295,0.390402639,2.772240722,-0.191814204
3346,김종수,2019,P,0,-0.671643673,0.139759558,-0.737626478,0.441224374,0.384175432,-0.319806661,-0.243367873,-0.457691626,-1.10151151,-0.318838974,-0.556086332,-0.735249949,-0.509408499,-0.548864816,-0.624054031,-0.697553856,-0.77571432,-0.301327604,0.494415864,-0.774023107,-0.628592366,-0.592507499,-0.403881284,-0.360002089,0.690042864,0.57833764,0.327230163,0.380130363,1.79680947,1.861321602
3347,송승준,2019,P,0,-0.671643673,-1.157965557,-0.642766572,-0.62343887,-0.557397389,-0.319806661,-0.243367873,-0.941839416,-0.811473227,-0.318838974,-0.556086332,-1.07100595,-1.11808897,-1.134290153,-1.108707103,-1.094429933,-1.050822306,-0.747829236,-1.139636834,-1.063097043,-0.628592366,-0.972604036,-0.403881284,-1.022116484,-0.072426133,-0.289336163,0.247789825,0.087370483,0.063677157,0.20556692
3348,임현준,2017,P,0,-0.633207083,-1.237711444,-0.763386261,-0.604008848,-0.58121235,-0.319489069,-0.204777587,-0.960319678,-1.209697849,-0.341023127,-0.621253819,-1.190076187,-1.367090235,-1.337928531,-1.35879077,-1.233275978,-1.2502045,-1.415435787,-1.354538655,-0.662347195,-0.644481726,-1.241860202,-0.474679373,-1.190419581,-0.215437978,-0.009947716,0.249069942,-0.014966321,-0.217578996,-0.516877778
3349,이성민,2016,P,0,-0.641356803,0.214564778,-0.13713317,0.233300674,0.529470719,-0.243499935,-0.194012283,0.584832147,0.406482098,-0.313852773,-0.432978556,0.067997813,0.69844353,0.689169383,0.72519267,0.169062899,0.292774476,0.614255288,0.846125505,-0.014266935,3.504425906,-0.077299806,-0.43094017,-0.836956094,1.034415973,1.020819902,1.061722397,0.872155024,0.940630495,1.026766989
3350,진명호,2020,P,0,-0.584729439,0.306609746,-0.68432092,0.556715838,0.063173964,-0.225902401,-0.157727768,-0.87460707,-0.737109424,-0.298650186,-0.235090146,-0.635844021,-0.298527041,-0.397827017,-0.505372461,-0.619461043,-0.72139652,-0.734138666,-0.16702409,-0.417914348,-0.718561278,-0.392556369,-0.41483197,-0.686441287,0.979767573,0.721449209,0.471711058,0.385694006,-0.139338536,0.257320248
3351,장원삼,2016,P,0,-0.647490826,-0.342143835,0.566328587,-0.526672779,-0.632943167,-0.243499935,-0.194012283,0.331360878,1.313977016,-0.313852773,-0.221447048,0.27805834,0.986744545,1.062113356,0.999204182,0.360264076,0.772241377,1.481439225,-0.22155552,-0.562117238,0.226229687,0.08579429,-0.43094017,-0.500772893,0.989605173,1.135885755,0.988289148,1.032309443,0.566327791,0.465716084
3352,권혁,2018,P,0,-0.660338048,-0.916915268,-0.709289656,-0.374248661,-0.767103896,-0.227179608,-0.146653406,-0.733099228,-0.812792437,-0.314671259,0.01518275,-1.11583984,-1.182035053,-1.210797317,-1.193949623,-1.175117571,-1.18112246,-1.002064578,-1.230055085,-1.057171435,-0.714872823,-1.026802547,-0.412907639,-0.739867167,-0.307690192,-0.538183789,0.174722223,0.107801694,-0.210406746,-1.33888337
3353,심동섭,2016,P,0,-0.653624848,1.216640281,-0.74010039,1.306204372,-0.315921198,-0.243499935,-0.194012283,0.331360878,-0.501012819,-0.127290134,2.105399545,-0.589767474,-0.41357467,-0.392368138,-0.527431385,-0.54181327,-0.551087269,-0.426365435,-0.333942996,-0.014266935,-0.593319368,-0.457852694,-0.43094017,-0.500772893,0.631118773,0.698635513,0.302912154,0.379372196,0.341746168,0.465716084
3354,박희수,2020,P,0,-0.596037352,-0.239955453,-0.68432092,0.139348621,0.303001048,-0.225902401,-0.157727768,-0.87460707,-0.737109424,-0.298650186,-0.602979306,-0.783701354,-0.753869626,-0.773462045,-0.724217739,-0.79121868,-0.742137935,-0.517905295,-0.882841618,-1.04555128,0.207885653,-0.548362865,-0.41483197,-0.350592924,0.126605334,0.074197183,0.421788101,0.365328965,-0.439092925,-0.036646227
3355,강영식,2016,P,0,-0.653624848,-0.453485558,-0.74010039,-0.034925251,-0.632943167,-0.243499935,-0.194012283,-0.935995468,-0.501012819,-0.313852773,0.413147477,-1.141441585,-1.237291856,-1.212844878,-1.271176917,-1.164442743,-1.164804903,-0.946675797,-1.008267854,-1.10996754,-0.593319368,-1.055864377,-0.43094017,-1.173139296,-0.041043225,0.123306246,0.260076091,0.188418851,0.931272928,0.956635626
3356,김세현,2017,P,0,-0.644445436,0.937895151,-0.763386261,1.09003346,2.277724076,-0.319489069,-0.204777587,-0.712758515,0.362909355,3.150201134,0.900818038,-0.381002645,-0.327673325,-0.388599125,-0.280689173,-0.362771514,-0.228925319,-0.737070248,-0.610155897,-0.662347195,0.651603071,-0.176319369,-0.474679373,-0.245697065,-0.041943677,-0.171860949,0.081086858,0.182488968,-1.211877531,0.113807951
3357,김사율,2017,P,0,-0.644445436,-0.767310018,-0.277595004,-0.466654066,-0.687098885,-0.319489069,-0.204777587,-0.217636188,-0.266133527,-0.341023127,-0.186376146,-0.702192644,-0.414291401,-0.428154517,-0.529481849,-0.673665965,-0.493701403,-0.228296095,-1.083854015,-0.878769438,-0.644481726,-0.647139737,-0.474679373,-1.190419581,0.912274978,0.912467064,0.624561544,0.471077466,0.094680049,0.445747809
3358,장민재,2020,P,0,-0.601691309,-0.482873319,0.299450388,-0.509889272,-0.056739578,-0.225902401,-0.157727768,-0.364523288,1.132260867,-0.298650186,-0.602979306,-0.078700449,0.521089612,0.395180266,0.326239595,-0.008205924,0.460864116,-0.301671923,-0.703887236,-0.417914348,-0.718561278,-0.392556369,-0.41483197,-0.686441287,0.7652297,0.591032756,0.421788101,0.563888114,-0.512203752,0.583949665
3359,이대은,2020,P,0,-0.601691309,-0.725791185,-0.290812397,-0.417141002,0.42291459,-0.225902401,-0.157727768,-0.87460707,0.197575722,-0.081546327,-0.602979306,-0.678701219,-0.571732592,-0.481301467,-0.549141517,-0.639667824,-0.576206618,-0.517905295,-0.703887236,0.523541051,2.060779515,-0.834008109,-0.41483197,1.664497249,0.306218437,0.663486341,0.471711058,0.390785266,0.562525399,0.387972015
3360,최원태,2016,P,1,-0.659758871,-0.843181586,0.365339514,-0.839603024,-0.421595188,-0.243499935,-0.194012283,-0.42905293,-0.198514513,-0.313852773,-0.644510065,-0.08477348,0.492514234,0.390814205,0.333747653,0.002374694,0.292774476,-0.252928648,-0.22155552,0.533583368,-0.593319368,-0.213211552,-0.43094017,0.171593509,1.130439115,0.900000756,0.786347712,0.933752877,-0.154204916,0.781307218
3361,홍성민,2019,P,0,-0.689088551,-1.103893677,-0.737626478,-0.53826581,-0.243539782,-0.319806661,-0.243367873,-0.941839416,-1.10151151,-0.318838974,-0.399526642,-1.108753666,-1.164910545,-1.176106249,-1.152766473,-1.12750294,-1.031171736,-1.194330868,-1.502759656,-0.774023107,-0.628592366,-1.124642651,-0.403881284,-0.360002089,-0.148132275,-0.360791653,0.257719867,0.292816013,-1.530107834,-0.423619859
3362,김윤동,2019,P,0,-0.689088551,-1.157965557,-0.737626478,-0.58085234,0.070317825,-0.319806661,-0.243367873,-0.699765521,-0.521434945,0.353755057,-0.556086332,-1.132594329,-1.071267396,-1.092474058,-1.240885214,-1.13695237,-1.129424588,-0.971080052,-0.837034482,-1.063097043,0.980252431,-0.997943805,-0.403881284,-0.691059287,1.090203897,0.808016,0.113734254,-0.046169112,0.237861309,2.060012164
3363,장현식,2019,P,0,-0.689088551,1.113053394,-0.737626478,1.207781909,-0.13892058,-0.319806661,-0.243367873,0.268530058,0.05864162,-0.318838974,0.852950882,-0.274330468,-0.134835901,-0.130703861,0.036836523,-0.234531765,-0.225498349,0.814926476,-0.110788839,0.093198701,-0.628592366,-0.060372346,-0.403881284,0.964226701,0.041133079,0.067941285,0.332195184,0.236318492,0.551392783,0.039991452
3364,정대현,2016,P,0,-0.665892894,-0.453485558,-0.74010039,-0.034925251,-0.421595188,-0.243499935,-0.194012283,-0.682524199,-1.106009431,-0.313852773,1.047742003,-1.016253999,-1.113734278,-1.138256084,-1.036309907,-1.017364915,-0.953839466,-0.77323901,-0.783492901,-1.10996754,1.045778742,-1.164593774,-0.43094017,-1.173139296,-0.175475625,-0.440516435,0.798586587,0.410171123,1.810884284,1.798211984
3365,송승준,2020,P,0,-0.607345266,-0.604332252,-0.585943789,-0.185270326,-0.296566662,-0.225902401,-0.157727768,-0.364523288,-0.425547709,-0.298650186,-0.419034726,-0.783701354,-0.662801109,-0.73172482,-0.724217739,-0.755856813,-0.700655106,-0.950372038,-0.644235775,-0.104095881,1.134332584,-0.574330615,-0.41483197,-0.014744562,0.490820793,0.248085787,0.421788101,0.375511485,-0.614558909,0.747264374
3366,김태오,2018,P,0,-0.67836895,-1.379812058,-0.333256711,-0.915227604,-0.767103896,-0.227179608,-0.146653406,-0.733099228,-0.513342592,-0.314671259,-0.599718615,-0.912633409,-0.880747629,-0.860513078,-0.900603534,-0.90199897,-0.764509401,-0.714674281,-0.914955585,-0.568051726,-0.714872823,-0.957559321,-0.412907639,-1.045851619,0.294049474,0.507346945,0.509308799,0.608042659,1.182359141,1.534976465
3367,강윤구,2020,P,0,-0.607345266,-0.11849652,-0.68432092,0.232096891,-0.416480204,-0.225902401,-0.157727768,-0.619565179,-0.737109424,-0.298650186,-0.051145566,-0.85227287,-0.708335367,-0.773462045,-0.855524906,-0.836683936,-0.679913691,-0.734138666,-0.823190157,-1.04555128,-0.718561278,-0.834008109,-0.41483197,-0.350592924,0.820111482,0.566881561,0.29698071,0.344963924,0.277393175,1.465849091
3368,박한길,2016,P,0,-0.665892894,-1.288548477,-0.74010039,-0.705490062,-0.104573219,-0.243499935,-0.194012283,-0.935995468,-1.106009431,-0.313852773,-0.644510065,-1.037472234,-1.072548418,-0.951784097,-1.036309907,-1.051683075,-0.953839466,-1.120112584,-1.12065533,-0.836042389,-0.593319368,-1.083046726,-0.43094017,-0.500772893,0.381458603,1.331497706,1.141275084,0.939912663,-0.341356269,0.991701307
3369,홍건희,2017,P,0,-0.661302965,-0.061707879,-0.569069758,0.220119842,-0.369439282,-0.319489069,-0.204777587,-0.712758515,-0.895176408,-0.341023127,-0.621253819,-0.198046316,0.19203513,0.12562097,0.258361625,-0.171451851,0.111501075,-0.567478864,-0.204128938,-0.662347195,-0.644481726,-0.324999485,-0.474679373,1.013932957,0.473436452,0.382569212,0.55045136,0.597651369,-0.48053398,0.644911724
