Rank,Name,Year,Position,WAR_z,oWAR_z,dWAR_z,출장 경기_z,타석_z,유효타석_z,타수_z,득점_z,안타_z,2루타_z,3루타_z,홈런_z,루타_z,타점_z,도루_z,도루실패_z,볼넷_z,사구_z,고의사구_z,삼진_z,병살타_z,희생번트_z,희생플라이_z,타율_z,출루율_z,장타율_z,OPS_z,R/ePA_z,wRC+_z,WAR2_z
2088,이범호,2013,3B,0.615790411,1.049476874,-0.868065323,1.178151395,1.528524719,1.541365686,1.459102019,1.071733266,1.051651756,0.715789016,-0.670246327,2.986650944,1.613618694,1.725349863,-0.757973996,-0.306979578,1.902626919,1.027078203,1.370578203,1.163058035,2.974128844,-0.029951881,1.271573989,-0.247418962,0.215385308,1.080497201,0.816504665,0.622942369,0.610388276,0.615790411
2091,김민성,2013,3B,0.591168086,0.930998936,-0.677426668,1.36743338,1.572748588,1.592406145,1.620018182,1.254033977,1.555015462,1.61193432,0.463468205,1.576123716,1.690995306,1.684251641,0.002048578,1.27775266,0.821047798,2.561491678,0.125310007,1.342250116,1.303994937,-0.25673041,0.81102669,0.554948709,0.426521338,0.94582966,0.808211835,0.531611953,0.527003332,0.591168086
2093,이택근,2013,CF,0.554234598,0.762635549,-0.410532551,1.209698392,1.65487863,1.656206719,1.758991232,1.846511287,1.746773065,2.508079623,-0.103389061,0.635772231,1.613618694,1.437662312,2.390690954,1.594699108,0.65881093,0.588674352,0.125310007,0.410451295,2.25835717,0.423605177,2.192668587,0.672943955,0.109817293,0.603039555,0.451620178,0.234788099,0.226817535,0.554234598
2094,전준우,2013,CF,0.554234598,0.912291893,-0.715554399,1.36743338,1.661196326,1.675346891,1.598075069,1.481909865,1.459136661,1.739955077,-0.103389061,0.322321736,1.242210953,1.437662312,1.304944419,1.594699108,2.064863787,0.150270502,-0.497324091,1.091381202,2.25835717,0.196826648,2.192668587,0.389755365,0.574316559,0.199036932,0.360399057,0.440281536,0.446397887,0.554234598
2099,정상호,2013,C,0.535767855,-0.091652745,1.279796859,-0.083728509,-0.240430037,-0.264190552,-0.259775178,-0.295522064,-0.146833258,-0.05233553,-0.670246327,0.165596488,-0.088666785,-0.206266545,-0.649399342,-0.940872474,-0.368689235,-0.068931423,-0.497324091,0.016228717,0.349632705,0.877162235,0.350479391,0.720142053,0.426521338,0.84788963,0.741869201,0.440281536,0.438059392,0.535767855
2102,박용택,2013,CF,0.517301111,1.641866568,-2.266082129,1.272792388,1.673831717,1.713627235,1.751676861,2.119962353,2.20219737,1.355892804,1.597182736,0.322321736,1.768371919,1.478760534,0.653496499,1.594699108,1.361837358,-0.068931423,0.125310007,0.876350705,-0.127548412,-0.937065997,2.192668587,1.640504969,1.123270236,0.872374637,1.032118225,0.988264035,1.002297511,0.517301111
2109,이병규,2013,DH,0.474212042,1.174190494,-1.414562802,0.389476455,0.776718948,0.80127903,0.976353529,0.251380068,1.555015462,0.843809774,1.03032547,0.00887124,1.16483434,1.766448084,-0.540824689,-0.306979578,-0.260531323,-0.507335273,0.747944105,-0.234640197,1.065404379,-0.937065997,0.350479391,2.136085001,0.954361412,1.104982208,1.123339346,1.079594451,1.088461952,0.474212042
2116,이대수,2013,3B,0.431122974,0.039296556,0.809554843,1.178151395,1.098921421,1.06924144,1.12264095,0.980582911,0.859894154,1.483913562,0.463468205,-0.147854007,0.716049987,0.451304998,0.436347192,0.326913317,0.604731974,0.369472427,-0.497324091,1.48560378,1.065404379,1.557497822,0.350479391,-0.058626569,-0.206886751,-0.094783158,-0.145463527,-0.084868359,-0.078927258,0.431122974
2119,서건창,2013,2B,0.424967392,-0.054238659,0.987484255,0.042459481,0.618776559,0.603497251,0.581377493,0.935007733,0.476378949,0.203705985,0.463468205,-0.774754997,0.12798773,-0.535052317,2.064966993,1.27775266,0.334337194,1.465482053,-0.497324091,-0.628862775,-0.604729528,0.877162235,0.81102669,0.177363923,0.257612514,-0.535513292,-0.261563136,-0.062035755,-0.07614776,0.424967392
2141,김용의,2013,CF,0.326478092,0.151538813,0.377440558,0.768040426,0.467151866,0.431235702,0.471661927,0.433680779,0.452409249,-0.692439318,2.164040002,0.00887124,0.329166923,0.122519226,1.522093726,1.27775266,0.38841615,-0.945739123,0.747944105,0.410451295,0.111042147,1.330719293,0.350479391,0.413354414,0.130930896,0.186794428,0.177956814,0.234788099,0.224038037,0.326478092
2143,송광민,2013,3B,0.326478092,-0.154009555,0.987484255,-0.556933473,-0.038263779,-0.015368314,0.062057148,0.02350418,-0.003015057,0.203705985,-0.670246327,0.322321736,0.081561763,0.081421005,-0.649399342,-0.623926026,-0.476847147,-0.068931423,-0.497324091,0.55380496,0.588223263,-0.710287468,-1.031162506,0.059368677,-0.375795575,0.443887007,0.153078326,0.189122891,0.185125063,0.326478092
2149,조영훈,2013,1B,0.320322511,0.506972629,-0.37240482,1.1150574,0.959932119,0.979920637,1.04949724,0.251380068,1.027682056,1.867975835,1.03032547,0.165596488,0.994605792,0.328010333,-0.323675382,0.643859765,0.65881093,-0.507335273,0.125310007,0.338774462,0.111042147,-0.25673041,-0.110067908,0.554948709,0.215385308,0.603039555,0.493084324,0.46311414,0.457515879,0.320322511
2155,김태완,2013,2B,0.289544605,-0.066710021,0.733299381,-0.052181512,-0.537361728,-0.51301279,-0.545035649,-0.614548308,-0.482409062,-0.180356288,-0.670246327,0.165596488,-0.320796623,-0.493954095,-0.649399342,-0.623926026,-0.260531323,-0.507335273,0.125310007,-0.557185942,-0.127548412,-0.937065997,0.350479391,0.318958218,0.426521338,0.982557171,0.833090323,0.531611953,0.521444336,0.289544605
2159,안치홍,2013,2B,0.26492228,-0.110359788,0.771427112,1.051963404,1.326358461,1.324443735,1.298185856,1.071733266,0.931803255,0.459747501,-0.670246327,-0.304579255,0.530346116,0.328010333,0.979220459,-0.623926026,1.361837358,0.369472427,-0.497324091,0.983865954,1.781176054,0.650383706,1.271573989,-0.223819913,-0.037977927,-0.694665841,-0.485469525,-0.358859608,-0.35687707,0.26492228
2171,정훈,2013,2B,0.21567763,-0.091652745,0.631625431,0.894228416,0.783036643,0.731098399,0.764236769,0.7982822,0.57225775,0.459747501,1.03032547,0.00887124,0.483920149,0.245813891,0.002048578,0.009966869,0.172100325,0.807876277,-0.497324091,0.26709763,0.588223263,2.237833409,1.271573989,-0.01142847,-0.249113957,0.003156872,-0.095706551,-0.130533567,-0.128958224,0.21567763
2173,조동화,2013,CF,0.203366467,0.076710641,0.263057365,0.641852435,0.827260512,0.762998686,0.698407429,0.889432556,0.500348649,-0.05233553,1.03032547,-0.774754997,0.143463053,-0.493954095,1.847817687,1.911645556,1.037363622,0.807876277,0.125310007,1.055542786,-0.604729528,2.691390467,0.350479391,-0.058626569,0.363180529,-0.694665841,-0.32790577,-0.016370546,-0.012219303,0.203366467
2176,허경민,2013,3B,0.191055305,0.376023329,-0.37240482,-0.304557493,0.012277786,-0.0026082,-0.06228716,0.114654535,0.092863745,-0.308377045,-0.103389061,-0.61802975,-0.166043398,-0.247364767,0.762071152,0.326913317,0.009863457,1.027078203,-0.497324091,-1.166439017,0.349632705,0.650383706,1.271573989,0.932533495,0.996588618,-0.045813143,0.360399057,0.668607577,0.665978238,0.191055305
2177,김주찬,2013,LF,0.191055305,0.107889046,0.174092659,-1.187873425,-0.499455554,-0.525772905,-0.501149423,-0.386672419,-0.31462116,-0.308377045,1.597182736,-0.774754997,-0.382697913,-0.124070102,1.739243033,0.009966869,-0.639084015,-0.068931423,0.125310007,-1.023085353,-0.36613897,0.650383706,-0.570615207,1.07412779,0.679884573,0.505099525,0.609183934,0.73710539,0.716009204,0.191055305
2180,차일목,2013,C,0.172588561,-0.390965432,1.152704423,0.421023452,-0.095123039,-0.091929003,-0.157373983,-0.432247597,-0.218742359,-0.308377045,-0.103389061,-0.774754997,-0.413648558,-0.247364767,-0.757973996,-0.306979578,0.334337194,-0.288133348,-0.497324091,-0.342155445,-0.127548412,-0.029951881,0.81102669,-0.058626569,0.363180529,-0.694665841,-0.32790577,-0.130533567,-0.140076217,0.172588561
2187,정현석,2013,RF,0.123343911,0.220131304,-0.181766164,1.146604397,0.814625121,0.833179317,0.873952335,0.661556667,0.907833554,0.459747501,-0.103389061,-0.147854007,0.592247406,-0.165168324,-0.323675382,0.643859765,0.550653018,0.588674352,0.125310007,0.625481792,2.019766612,-0.25673041,-1.031162506,0.672943955,0.532089353,0.052126887,0.244299447,0.303285911,0.299084486,0.123343911
2190,문우람,2013,LF,0.123343911,0.207659942,-0.169056921,-0.493839478,0.107043219,0.112232833,0.14251523,0.388105601,0.332560747,0.971830531,-0.670246327,-0.147854007,0.251790311,-0.124070102,-0.540824689,-0.306979578,-0.098294455,-0.068931423,-0.497324091,-0.127124948,-1.081910644,-0.029951881,-0.110067908,1.097726839,0.700998176,0.762192104,0.791626177,0.531611953,0.52978283,0.123343911
2202,추승우,2013,LF,0.086410424,-0.048002978,0.275766608,-0.399198485,-0.594220988,-0.570433306,-0.574293133,-0.614548308,-0.386530261,-0.56441856,-0.670246327,-0.61802975,-0.537451139,-0.576150538,0.544921845,-0.306979578,-0.530926103,-0.068931423,-0.497324091,-0.915570104,-0.843320086,-0.937065997,-0.570615207,1.07412779,0.912134206,0.039884383,0.385277544,0.645774973,0.649301249,0.086410424
2203,박정준,2013,LF,0.074099261,-0.453322242,1.063739717,-0.2099165,-0.499455554,-0.48749256,-0.515778165,-0.386672419,-0.554318163,-0.692439318,-0.670246327,-0.147854007,-0.521975816,-0.411757653,-0.215100728,-0.306979578,-0.206452367,-0.726537198,-0.497324091,-0.091286532,-0.604729528,-0.710287468,0.350479391,-0.271018011,-0.05909153,-0.107025662,-0.095706551,-0.176198775,-0.195666179,0.074099261
2206,이병규,2013,LF,0.061788099,-0.023060254,0.174092659,-0.33610449,-0.429960903,-0.410931872,-0.442634454,-0.341097242,-0.31462116,-0.56441856,-0.103389061,-0.461304502,-0.413648558,-0.206266545,-0.649399342,-0.623926026,-0.044215499,-0.288133348,-0.497324091,0.016228717,-1.320501202,-0.710287468,-1.031162506,0.743741102,1.059929427,0.137824413,0.509669983,0.645774973,0.646521751,0.061788099
2209,신본기,2013,SS,0.043321355,-0.902291272,1.927968287,0.45257045,0.043866263,-0.008988257,0.025485293,-0.249946886,-0.218742359,-0.05233553,-0.670246327,-0.61802975,-0.367222591,-0.247364767,-0.106526075,0.009966869,-0.152373411,0.150270502,0.125310007,0.302936046,-0.843320086,1.784276351,-1.031162506,-0.695800895,-0.586931604,-0.927273412,-0.858646841,-0.906842107,-0.871084222,0.043321355
2219,오재일,2013,1B,0.012543449,0.06423928,-0.105510702,-0.935497445,-0.821658028,-0.812875487,-0.874182346,-0.751273841,-0.698136365,0.075685228,-0.670246327,-0.304579255,-0.568401784,-0.124070102,-0.757973996,-0.623926026,-0.368689235,-0.288133348,0.747944105,-0.664701191,-1.320501202,-0.710287468,0.350479391,0.956132544,1.397747074,1.411044802,1.504809491,1.650409554,1.649920572,0.012543449
2223,신종길,2013,RF,0.000232286,1.105598003,-2.253372885,0.610305438,0.966249815,0.935260235,1.027554127,1.026158089,1.267379059,1.355892804,2.164040002,-0.147854007,1.056507083,0.780090769,2.390690954,0.960806213,0.172100325,0.150270502,-0.497324091,1.413926948,-0.604729528,1.557497822,0.81102669,1.215722085,0.532089353,0.774434607,0.733576372,0.73710539,0.729906695,0.000232286
2226,이성열,2013,DH,-0.005923295,0.38225901,-0.791809861,0.231741467,0.34711565,0.354675014,0.347317619,0.433680779,0.068894044,0.075685228,-0.670246327,2.046299459,0.623198052,0.697894326,-0.649399342,-0.306979578,-0.206452367,2.780693603,0.125310007,2.453241018,-0.843320086,-0.25673041,-0.110067908,-0.530607551,-0.249113957,1.27637726,0.766747689,0.622942369,0.615947272,-0.005923295
2227,손주인,2013,2B,-0.012078876,0.13283177,-0.296149358,1.272792388,0.940979032,0.852319489,0.837380479,0.433680779,0.692106252,0.715789016,1.03032547,-0.304579255,0.499395471,0.410206776,0.219197885,0.960806213,0.712889886,0.369472427,-0.497324091,0.589643376,0.588223263,3.598504584,1.732121288,0.153764874,0.109817293,-0.094783158,-0.021071088,0.07495987,0.082283633,-0.012078876
2231,박재상,2013,LF,-0.03054562,0.045532237,-0.156347677,0.57875844,0.195490957,0.137753063,0.186401456,0.20580489,0.116833445,-0.308377045,0.463468205,0.479046983,0.205364343,0.204715669,0.762071152,-0.623926026,-0.098294455,-0.288133348,0.747944105,0.123743965,-0.36613897,1.784276351,0.350479391,0.106566775,-0.185773148,0.505099525,0.269177935,0.120625078,0.107299116,-0.03054562
2232,권용관,2013,SS,-0.036701201,-0.303665898,0.555369969,-0.525386476,-0.96064733,-0.972376921,-0.96926917,-0.614548308,-0.961803068,-0.692439318,-0.670246327,-0.147854007,-0.785056299,-0.740543424,-0.649399342,-0.940872474,-0.801320883,-0.726537198,-0.497324091,-0.628862775,-1.081910644,0.196826648,-1.031162506,-0.648602797,-0.502477193,0.492857021,0.136492667,0.485946744,0.479751864,-0.036701201
2244,조동찬,2013,3B,-0.116723758,-0.097888426,-0.041964484,-0.33610449,-0.082487648,-0.117449232,-0.113487757,0.160229713,-0.26668176,0.459747501,-0.670246327,0.322321736,-0.05771614,-0.247364767,0.002048578,-0.306979578,-0.098294455,-0.068931423,-0.497324091,0.26709763,-0.36613897,1.330719293,-0.570615207,-0.436211355,-0.27022756,0.480614518,0.21942096,0.052127266,0.048929656,-0.116723758
2254,최희섭,2013,1B,-0.153657245,0.538151034,-1.401853558,-0.2099165,0.195490957,0.220693809,0.113257745,-0.158796531,0.020954644,0.715789016,-0.103389061,0.949222726,0.375592891,0.451304998,-0.649399342,-0.623926026,0.92920571,0.588674352,0.747944105,0.912189121,-0.127548412,-0.937065997,-0.110067908,-0.01142847,0.848793397,1.227407246,1.164803492,0.919766223,0.918912567,-0.153657245
2255,정범모,2013,C,-0.153657245,-0.671571076,1.051030473,0.105553476,-0.436278599,-0.474732446,-0.428005712,-0.842424196,-0.482409062,0.075685228,-0.670246327,-0.61802975,-0.521975816,-0.576150538,-0.540824689,-0.623926026,-0.639084015,-0.507335273,-0.497324091,-0.127124948,-0.843320086,1.103940764,-1.031162506,-0.271018011,-0.565818001,-0.400845751,-0.493762354,-0.473022629,-0.454159504,-0.153657245
2261,김경언,2013,RF,-0.165968408,-0.160245236,-0.02925524,-0.462292481,-0.158299994,-0.136589404,-0.164688354,-0.386672419,-0.122863558,0.331726743,-0.103389061,-0.61802975,-0.227944688,-0.288462988,-0.540824689,0.643859765,-0.044215499,-0.288133348,-0.497324091,0.231259214,-0.127548412,-0.710287468,1.271573989,0.413354414,0.320953323,0.003156872,0.128199838,0.371783724,0.376910434,-0.165968408
2263,권희동,2013,LF,-0.172123989,-0.646628352,0.962065767,1.146604397,0.776718948,0.769378743,0.822751737,0.433680779,0.164772845,0.971830531,-0.103389061,1.576123716,0.685099342,0.944483655,-0.323675382,-0.623926026,0.496574062,-0.507335273,-0.497324091,1.01970437,0.111042147,0.650383706,0.350479391,-1.309376173,-1.283680502,0.35818948,-0.261563136,-0.678516066,-0.68207835,-0.172123989
2266,김태군,2013,C,-0.17827957,-1.263960769,2.207571648,0.862681419,0.258667912,0.220693809,0.296117022,-0.523397952,-0.122863558,-0.820460076,-0.670246327,-0.147854007,-0.258895333,-0.124070102,-0.757973996,-0.306979578,-0.422768191,0.588674352,-0.497324091,0.374612879,1.065404379,1.557497822,-0.570615207,-1.073385682,-1.262566899,-1.098668464,-1.240116986,-1.294996377,-1.271331951,-0.17827957
2281,박준서,2013,RP,-0.22752422,-0.203895003,-0.054673728,-0.178369502,-0.853246505,-0.832015659,-0.822981749,-0.796849018,-0.650196964,-0.692439318,-0.103389061,-0.461304502,-0.645778396,0.040322783,-0.540824689,-0.940872474,-0.693162971,-0.726537198,0.125310007,-0.843893272,-0.127548412,-0.937065997,-1.031162506,0.932533495,0.722111779,0.578554548,0.675526568,0.600109765,0.613167774,-0.22752422
2284,김선빈,2013,SS,-0.239835383,0.220131304,-0.944320786,0.105553476,0.561917299,0.546076735,0.537491266,0.843857378,0.692106252,0.075685228,-0.670246327,-0.61802975,0.236314988,-0.082971881,2.2821163,3.496377795,0.65881093,-0.507335273,-0.497324091,-0.736378023,1.065404379,0.877162235,0.81102669,0.979731594,0.785452588,-0.192723188,0.177956814,0.371783724,0.357453947,-0.239835383
2286,정수빈,2013,CF,-0.239835383,-0.160245236,-0.181766164,1.272792388,-0.088805343,-0.111069175,-0.06228716,1.117308444,-0.026984757,-1.204522349,3.864611799,-0.461304502,-0.088666785,-0.082971881,1.739243033,1.594699108,-0.585005059,0.369472427,-0.497324091,-0.628862775,-1.081910644,0.877162235,-0.110067908,0.413354414,-0.05909153,0.223521939,0.128199838,0.052127266,0.05726815,-0.239835383
2287,서동욱,2013,2B,-0.239835383,-0.016824573,-0.461369525,0.610305438,-0.057216865,-0.104689118,-0.13543087,-0.249946886,-0.170802959,0.075685228,-0.103389061,0.165596488,-0.05771614,-0.411757653,-0.323675382,-0.306979578,0.172100325,-0.288133348,-0.497324091,0.195420798,-0.36613897,1.784276351,-0.110067908,0.059368677,0.342066926,0.541827036,0.501377154,0.371783724,0.371351437,-0.239835383
2288,이명기,2013,LF,-0.245990964,-0.235073408,-0.02925524,-1.850360375,-1.011188894,-1.017037323,-0.998526654,-0.523397952,-0.722106065,-1.076501591,0.463468205,-0.61802975,-0.754105654,-0.822739867,-0.106526075,0.326913317,-0.963557751,-0.945739123,-0.497324091,-0.879731688,-1.081910644,-0.029951881,-0.570615207,1.923693559,1.08104303,0.933587156,1.056996712,1.033929243,1.027312994,-0.245990964
2296,유한준,2013,RF,-0.264457708,0.089182003,-0.728263643,0.389476455,0.441881083,0.443995817,0.449718814,0.20580489,0.404469848,0.203705985,-0.670246327,0.322321736,0.344642246,0.369108555,-0.323675382,0.009966869,0.550653018,-0.068931423,0.747944105,0.052067133,0.349632705,-0.25673041,-0.110067908,0.318958218,0.384294132,0.272491954,0.335520569,0.211955495,0.210140546,-0.264457708
2297,김원섭,2013,RF,-0.270613289,-0.665335395,0.796845599,-1.345608413,-0.979600417,-0.959616806,-1.027784138,-0.933574552,-1.10562127,-0.436397803,-0.670246327,-0.61802975,-0.986235492,-0.781641646,-0.649399342,-0.940872474,-0.206452367,-0.945739123,-0.497324091,-0.95140852,-1.320501202,-0.937065997,-1.031162506,-1.66336191,0.109817293,-0.75587836,-0.468883867,-0.290361796,-0.304066606,-0.270613289
2314,정의윤,2013,RF,-0.319857939,0.051767918,-0.766391374,0.988869409,0.827260512,0.858699546,0.954410416,0.433680779,0.859894154,0.459747501,2.164040002,0.00887124,0.731525309,0.656796105,-0.215100728,0.326913317,-0.044215499,0.807876277,0.747944105,-0.055448116,1.065404379,-0.710287468,0.350479391,0.318958218,-0.164659545,0.211279436,0.078442863,0.097792474,0.087842629,-0.319857939
2315,오윤,2013,LF,-0.319857939,-0.390965432,0.135964928,-0.556933473,-0.827975723,-0.812875487,-0.874182346,-0.842424196,-0.722106065,-0.820460076,-0.670246327,-0.774754997,-0.831482267,-0.576150538,-0.757973996,-0.940872474,-0.368689235,-0.288133348,-0.497324091,-0.628862775,-0.604729528,-0.710287468,-0.110067908,0.767340151,1.292179059,-0.376360744,0.252592277,0.508779348,0.513105842,-0.319857939
2316,우동균,2013,RF,-0.32601352,-0.702749481,0.758717868,-0.083728509,-1.137542805,-1.125498298,-1.144814075,-1.070300085,-1.10562127,-0.692439318,-0.670246327,-0.61802975,-1.017186137,-0.658346981,-0.432250035,-0.623926026,-0.855399839,-0.726537198,0.125310007,-1.094762185,-1.320501202,-0.710287468,-0.570615207,-0.790197092,-0.354681972,-0.315148225,-0.352784257,-0.404524816,-0.423585025,-0.32601352
2319,최재훈,2013,C,-0.332169101,-0.415908156,0.161383415,-0.777762457,-1.049095068,-1.055317667,-1.078984736,-0.933574552,-0.961803068,-0.820460076,-0.670246327,-0.461304502,-0.893383557,-0.946034531,-0.757973996,-0.940872474,-1.125794619,0.807876277,-0.497324091,-0.987246937,-0.604729528,-0.029951881,-0.570615207,0.271760119,0.532089353,0.35818948,0.451620178,0.668607577,0.657639744,-0.332169101
2332,이양기,2013,LF,-0.37525817,-0.016824573,-0.740972887,-0.903950447,-0.411007817,-0.3917917,-0.376805115,-0.751273841,-0.170802959,-0.436397803,-0.103389061,-0.304579255,-0.258895333,-0.04187366,-0.757973996,-0.940872474,-0.530926103,0.150270502,-0.497324091,-0.772216439,1.065404379,-0.710287468,-0.570615207,1.168523987,0.848793397,0.578554548,0.725283543,0.73710539,0.738245189,-0.37525817
2336,송지만,2013,LF,-0.399880495,-0.665335395,0.529951482,-1.597984394,-1.377615237,-1.361560421,-1.356930836,-1.207025618,-1.201500071,-1.332543106,-0.670246327,-0.461304502,-1.110038072,-0.946034531,-0.757973996,-0.940872474,-1.233952531,-0.726537198,-0.497324091,-1.166439017,-1.081910644,-0.937065997,-1.031162506,0.389755365,-0.016864324,0.590797051,0.393570374,0.189122891,0.171227573,-0.399880495
2340,허도환,2013,C,-0.399880495,-0.858641506,0.911228793,0.988869409,0.309209477,0.214313751,0.171772714,-0.158796531,-0.194772659,0.075685228,-0.103389061,-0.61802975,-0.305321301,-0.493954095,-0.757973996,-0.306979578,0.118021369,2.123087828,-0.497324091,1.413926948,0.349632705,3.598504584,-1.031162506,-1.026187583,-0.27022756,-1.012970938,-0.792304207,-0.769846482,-0.729329818,-0.399880495
2341,김대우,2013,LF,-0.412191658,-0.147773874,-0.550334231,-0.493839478,-0.366783948,-0.347131298,-0.41337697,-0.432247597,-0.506378763,0.459747501,0.463468205,-0.147854007,-0.289845978,-0.165168324,-0.323675382,0.009966869,0.334337194,-0.507335273,0.125310007,0.697158624,-0.36613897,-0.937065997,-0.570615207,-0.459810404,0.447634941,0.578554548,0.567719788,0.394616328,0.38246943,-0.412191658
2343,임재철,2013,RF,-0.412191658,-0.278723174,-0.283440114,-0.462292481,-0.827975723,-0.806495429,-0.910754202,-0.614548308,-0.841954567,-0.820460076,-0.103389061,-0.774754997,-0.877908234,-0.863838089,-0.540824689,-0.940872474,0.009863457,-0.068931423,-0.497324091,-1.023085353,-0.36613897,-0.937065997,-1.031162506,0.012170579,1.693337516,-0.523270789,0.310642081,0.531611953,0.532562328,-0.412191658
2349,최주환,2013,3B,-0.430658401,-0.366022708,-0.143638433,-1.187873425,-1.099636632,-1.080837896,-1.064355994,-0.933574552,-0.889893967,-0.820460076,-0.103389061,-0.461304502,-0.816006944,-0.863838089,-0.649399342,-0.940872474,-1.017636707,-0.945739123,0.125310007,-1.345631098,-0.604729528,-0.937065997,-0.570615207,0.908934446,0.215385308,0.933587156,0.716990714,0.622942369,0.635403759,-0.430658401
2350,문선재,2013,LF,-0.430658401,-0.31613726,-0.245312383,0.263288464,-0.215159254,-0.225910208,-0.142745241,-0.067646176,-0.146833258,-0.180356288,-0.103389061,-0.147854007,-0.166043398,-0.247364767,0.110623232,0.643859765,-0.747241927,-0.288133348,-0.497324091,0.876350705,-1.081910644,0.423605177,-0.570615207,0.200962972,-0.502477193,0.174551924,-0.079120893,-0.084868359,-0.092824749,-0.430658401
2357,박기남,2013,3B,-0.449125145,0.176481537,-1.287470365,0.200194469,-0.379419339,-0.423691986,-0.457263196,0.114654535,-0.338590861,-0.05233553,-0.670246327,-0.147854007,-0.305321301,-0.411757653,-0.540824689,-0.940872474,-0.098294455,-0.507335273,-0.497324091,-0.664701191,-0.36613897,1.557497822,-0.110067908,0.672943955,0.827679794,0.688737081,0.791626177,0.874101014,0.84108662,-0.449125145
2361,현재윤,2013,C,-0.461436308,-0.640392671,0.364731314,-0.99859144,-0.935376548,-0.99789715,-0.998526654,-1.024724907,-0.913863668,-0.820460076,-0.670246327,-0.61802975,-0.908858879,-0.946034531,-0.649399342,-0.306979578,-0.909478795,-0.288133348,-0.497324091,-1.166439017,-0.604729528,2.01105488,-1.031162506,0.035769628,0.109817293,-0.290663218,-0.153756356,-0.130533567,-0.103942741,-0.461436308
2369,한동민,2013,1B,-0.479903051,0.232602666,-1.452690533,0.45257045,0.334480259,0.348294956,0.35463199,0.160229713,0.260651647,0.459747501,0.463468205,1.419398468,0.669624019,0.862287212,-0.540824689,0.009966869,-0.368689235,2.561491678,-0.497324091,1.270573283,0.111042147,-0.25673041,0.350479391,0.106566775,0.067590087,1.386559794,0.965775591,0.440281536,0.446397887,-0.479903051
2381,조홍석,2013,LF,-0.516836539,-0.553093138,0.059709466,-1.724172385,-1.232308239,-1.233959273,-1.261844012,-1.252600795,-1.153560671,-0.692439318,-0.103389061,-0.774754997,-1.063612105,-1.110427417,-0.540824689,0.009966869,-1.017636707,-0.068931423,-0.497324091,-0.808054856,-1.320501202,-0.25673041,-1.031162506,-0.200220863,0.595430162,0.137824413,0.32722774,0.691440181,0.685434725,-0.516836539
2386,조성환,2013,2B,-0.52299212,-0.665335395,0.275766608,-0.33610449,-0.50577325,-0.51301279,-0.508463794,-0.796849018,-0.578287864,-0.692439318,-0.670246327,-0.61802975,-0.676729041,-0.781641646,-0.432250035,-0.623926026,-0.530926103,-0.507335273,-0.497324091,-0.843893272,-1.320501202,0.196826648,0.350479391,-0.436211355,-0.586931604,-0.866060893,-0.817182695,-0.564353045,-0.557000934,-0.52299212
2390,조인성,2013,C,-0.529147701,-0.945941039,0.83497333,0.105553476,-0.322560079,-0.334371183,-0.215888952,-0.751273841,-0.482409062,-0.180356288,-0.670246327,0.322321736,-0.274370656,-0.082971881,-0.757973996,-0.623926026,-1.071715663,-0.507335273,-0.497324091,0.661320208,-0.36613897,0.196826648,-0.570615207,-1.073385682,-2.022656606,-0.021328135,-0.808889865,-0.906842107,-0.898879203,-0.529147701
2407,박종윤,2013,1B,-0.553770026,-0.453322242,-0.219893895,0.957322411,0.896755163,0.909740005,1.056811611,0.20580489,0.787985053,1.61193432,0.463468205,0.322321736,0.824377244,1.108876541,-0.323675382,-0.306979578,-0.314610279,0.150270502,1.370578203,0.338774462,0.826813821,-0.25673041,1.732121288,-0.082225618,-0.882522046,0.235764443,-0.186927673,-0.404524816,-0.423585025,-0.553770026
2413,김문호,2013,LF,-0.559925608,-0.496972009,-0.143638433,-1.408702409,-0.682668725,-0.691654396,-0.727894925,-0.614548308,-0.674166665,-0.180356288,-0.670246327,-0.774754997,-0.723155009,-0.863838089,0.110623232,0.643859765,-0.314610279,-0.288133348,-0.497324091,-0.557185942,-1.081910644,0.196826648,-1.031162506,0.106566775,0.700998176,-0.339633233,0.045271546,-0.03920315,-0.03167579,-0.559925608
2419,이현곤,2013,3B,-0.57223677,-0.37849407,-0.410532551,0.200194469,-0.714257203,-0.710794568,-0.713266183,-1.024724907,-0.626227264,-0.56441856,-0.670246327,-0.774754997,-0.738630332,-0.90493631,-0.540824689,-0.940872474,-0.585005059,-0.288133348,-0.497324091,-1.166439017,-0.36613897,-0.25673041,-1.031162506,0.342557267,0.447634941,-0.486543277,-0.153756356,0.07495987,0.076724637,-0.57223677
2420,황정립,2013,1B,-0.57223677,-0.453322242,-0.258021627,-2.008095363,-1.371297541,-1.355180364,-1.400817062,-1.115875262,-1.273409172,-1.204522349,-0.670246327,-0.61802975,-1.187414685,-0.946034531,-0.757973996,-0.940872474,-0.909478795,-0.507335273,-0.497324091,-1.202277434,-0.843320086,-0.937065997,-1.031162506,-0.341815158,1.355519868,-0.094783158,0.468205837,1.170924868,1.191303383,-0.57223677
