Rank,Name,Year,Position,WAR_z,oWAR_z,dWAR_z,득점_z,안타_z,홈런_z,타점_z,도루_z,볼넷_z,삼진_z,타율_z,출루율_z,장타율_z,OPS_z,R/ePA_z,wRC+_z
2410,최경철,2015,C,-0.380108554,-0.516472002,0.644448136,-0.5678958,-0.686478214,-0.524361439,-0.587251094,-0.360585903,-0.60925171,0.000838804,-1.101300633,-0.840917656,-0.835125185,-0.887141758,-0.864227232,-0.789883563
2411,최희섭,2015,DH,-0.380108554,-0.431457947,0.156168021,-0.731866977,-0.802493772,-0.219732413,-0.556970184,-0.680394725,-0.263670732,-0.643865593,-0.146709676,0.521695424,0.257627239,0.369969516,0.536303324,0.478456231
2415,정현석,2015,RF,-0.385124046,-0.351757269,-0.303389734,-0.666278506,-0.725150067,-0.727447457,-0.799217465,-0.680394725,-0.652449332,-0.950867687,0.927205151,0.871083394,-0.075754857,0.267348188,0.41220568,0.333636586
2425,이우민,2015,LF,-0.395155031,-0.643993086,1.218895331,-0.731866977,-0.802493772,-0.42281843,-0.617532004,-0.467188844,-0.782042198,-0.367563709,-0.723441713,-0.578876679,-0.520264317,-0.572863939,-0.527390769,-0.598347904
2444,고영민,2015,2B,-0.435278971,-0.38363754,-0.389556813,-0.895838153,-0.995853035,-0.524361439,-0.829498375,-0.253982962,-0.954832687,-1.012268105,1.28517676,1.115654972,0.757700382,0.934386823,1.014965666,1.197882854
2451,장성호,2015,1B,-0.445309956,-0.373010783,-0.533168612,-0.961426623,-0.860501551,-0.727447457,-0.678093824,-0.573791784,-0.479658843,-1.227169571,0.90731784,1.430104145,-0.122057926,0.44052168,0.784498613,0.627947477
2461,진갑용,2015,C,-0.450325449,-0.431457947,-0.274667374,-1.059809329,-0.995853035,-0.524361439,-0.859779285,-0.680394725,-1.041227932,-1.411370827,1.205627514,0.294593244,0.822524678,0.677833502,0.589488029,0.616268473
2468,김준완,2015,LF,-0.460356434,-0.527098759,0.213612741,-0.928632388,-1.227884151,-0.828990466,-1.102026567,-0.467188844,-0.782042198,-1.380670618,-0.723441713,0.539164823,-1.566713672,-0.887141758,-0.31465195,-0.257320998
2475,이성열,2015,DH,-0.465371926,-0.442084703,-0.274667374,-0.174364978,-0.299759688,0.084896614,-0.072475621,-0.573791784,-0.350065977,0.983245503,-0.266033546,-0.142141718,0.28540908,0.14548536,0.093097452,0.053340499
2477,김대륙,2015,SS,-0.465371926,-0.819334576,1.735897806,-1.125397799,-1.266556003,-0.828990466,-1.132307477,-0.680394725,-0.911635065,-1.165769152,-2.29453933,-1.627040587,-2.29830216,-2.189149863,-1.98110603,-1.978806132
2482,채은성,2015,RF,-0.475402911,-0.548352273,0.242335101,-0.50230733,-0.589798583,-0.42281843,-0.556970184,-0.360585903,-0.60925171,-0.490364546,-0.285920857,-0.369243898,0.081675577,-0.078998796,-0.172826071,-0.075128541
2488,임훈,2015,RF,-0.485433896,-0.250803078,-1.394839403,0.12078314,-0.067728572,-0.727447457,-0.435846543,-0.360585903,-0.090880243,-0.336863499,0.29081118,0.416879033,-0.473961249,-0.175206291,0.057640982,0.135093524
2494,한상훈,2015,SS,-0.500480373,-0.643993086,0.615725777,-1.092603564,-1.150540445,-0.828990466,-0.920341106,-0.680394725,-0.868437443,-1.135068943,-0.663779778,-0.177080515,-0.936991937,-0.713968266,-0.509662534,-0.497908473
2502,고영우,2015,SS,-0.510511358,-0.776827548,1.27634005,-0.764661212,-1.266556003,-0.727447457,-1.041464746,0.065825859,-1.041227932,-1.227169571,-2.175215461,-2.186061338,-1.353719556,-1.740181551,-1.857008386,-1.850337092
2511,문우람,2015,LF,-0.520542343,-0.638679707,0.472113978,-0.600690036,-0.879837477,-0.625904448,-0.496408363,-0.573791784,-0.695646954,-0.76666643,-0.56434322,-0.439121492,-0.242445905,-0.329138284,-0.38556489,-0.476886266
2518,장운호,2015,CF,-0.530573328,-0.569605787,0.041278583,-0.764661212,-0.860501551,-0.625904448,-0.920341106,-0.147380022,-0.782042198,-0.858767059,-0.186484299,0.119899259,-0.50174309,-0.303482952,-0.119641367,-0.154545766
2519,김민하,2015,LF,-0.530573328,-0.527098759,-0.188500295,-0.731866977,-0.879837477,-0.727447457,-0.920341106,-0.253982962,-0.436461221,-0.459664337,-0.44501935,0.399409635,-0.714737206,-0.348379783,-0.031000192,-0.142866762
2523,나주환,2015,2B,-0.530573328,-0.48990511,-0.418279173,-0.305541918,-0.145072278,-0.321275422,-0.496408363,-0.360585903,-0.695646954,-0.244762871,0.091938064,-0.561407281,-0.057233629,-0.245758455,-0.35010842,-0.341409824
2528,오승택,2015,SS,-0.545619806,-0.378324162,-1.078893446,0.547108198,0.318989954,-0.016646395,0.13949075,0.918649384,-0.479658843,1.382348225,0.231149245,-0.369243898,0.127978646,-0.046929631,-0.137369601,-0.226955588
2530,지석훈,2015,2B,-0.545619806,-0.181729158,-2.170343115,0.415931257,0.725044406,0.287982632,0.230333481,-0.253982962,-0.22047311,0.921845084,0.072050752,-0.194549913,-0.122057926,-0.155964792,-0.119641367,-0.075128541
2534,윤요섭,2015,C,-0.550635298,-0.612112815,0.127445662,-0.764661212,-0.667142288,0.084896614,-0.314722902,-0.680394725,-0.954832687,-0.490364546,0.012388817,-0.805978859,0.711397313,0.196796024,0.004456278,-0.077464342
2535,임병욱,2015,CF,-0.550635298,-0.62805295,0.242335101,-0.895838153,-1.266556003,-0.727447457,-1.071745657,-0.467188844,-0.825239821,-0.981567896,-1.538821489,-0.212019311,-0.64991291,-0.527967108,-0.31465195,-0.339074023
2536,김재현,2015,C,-0.555650791,-0.62805295,0.213612741,-1.092603564,-1.092532666,-0.727447457,-0.980902926,-0.680394725,-1.127623176,-1.227169571,-0.027385806,-0.858387055,-0.390615725,-0.585691605,-0.740129588,-0.789883563
2540,폭스,2015,RF,-0.560666283,-0.532412138,-0.303389734,-0.797455447,-0.841165625,-0.118189404,-0.405565633,-0.680394725,-0.868437443,-0.858767059,0.29081118,-0.00238653,1.044779408,0.722730333,0.536303324,0.499478437
2547,나지완,2015,LF,-0.565681776,-0.144535509,-2.457566712,-0.207159213,0.067622912,-0.118189404,-0.223880172,-0.360585903,0.7730722,0.737643828,-0.206371611,0.67892001,-0.196142836,0.113416195,0.323564506,0.312614379
2550,허도환,2015,C,-0.565681776,-0.713067006,0.615725777,-1.059809329,-1.111868593,-0.727447457,-0.980902926,-0.680394725,-0.911635065,-0.79736664,-1.737694605,-1.172836227,-1.020337461,-1.137281246,-1.076966051,-1.10288086
2559,김호령,2015,CF,-0.580728253,-1.058436607,2.396512079,-0.305541918,-0.338431541,-0.727447457,-0.526689274,0.492237622,-0.566054087,0.860444666,-0.902427517,-1.13789743,-1.038858688,-1.137281246,-1.18333546,-1.184633886
2560,박준태,2015,CF,-0.580728253,-0.606799436,-0.044888497,-0.830249682,-1.208548224,-0.828990466,-1.041464746,-0.467188844,-0.652449332,-1.073668524,-1.91668041,0.242185049,-1.566713672,-0.996176919,-0.42102136,-0.483893668
2566,김동명,2015,1B,-0.585743746,-0.62805295,0.012556223,-1.059809329,-1.227884151,-0.828990466,-1.071745657,-0.573791784,-0.652449332,-1.196469361,-1.339948373,0.521695424,-1.307416487,-0.713968266,-0.243739011,-0.364767831
2570,이흥련,2015,C,-0.590759238,-0.697126871,0.357224539,-0.797455447,-0.937845256,-0.727447457,-0.647812914,-0.467188844,-1.170820798,-1.012268105,-0.504681285,-1.522224197,-0.585088614,-0.964107754,-1.201063695,-1.177626484
2575,이대수,2015,3B,-0.605805716,-0.622739572,-0.102333216,-1.027015094,-1.053860814,-0.625904448,-0.799217465,-0.680394725,-0.954832687,-0.981567896,0.012388817,-0.246958108,-0.066494243,-0.136723293,-0.155097836,-0.159217367
2586,황목치승,2015,SS,-0.615836701,-0.659933221,0.012556223,-0.895838153,-1.053860814,-0.828990466,-0.920341106,-0.467188844,-1.127623176,-1.380670618,0.091938064,-0.963203446,-0.538785545,-0.726795932,-1.059237816,-1.011784632
2588,박용근,2015,SS,-0.620852193,-0.633366329,-0.102333216,-1.092603564,-1.034524888,-0.828990466,-1.041464746,-0.147380022,-0.911635065,-1.227169571,-0.007498495,-0.246958108,-0.50174309,-0.438173446,-0.403293125,-0.465207262
2593,나성용,2015,1B,-0.620852193,-0.713067006,0.29977982,-1.092603564,-1.034524888,-0.524361439,-0.890060196,-0.680394725,-1.041227932,-0.79736664,0.211261933,-0.177080515,0.266887852,0.119830028,-0.261467246,-0.205933382
2599,송민섭,2015,LF,-0.630883178,-0.702440249,0.184890381,-1.223780505,-1.208548224,-0.828990466,-1.132307477,-0.573791784,-1.127623176,-1.28856999,-0.266033546,-0.980672844,-0.298009587,-0.566450106,-0.793314292,-0.838935378
2603,김연훈,2015,SS,-0.630883178,-0.521785381,-0.820392209,-1.19098627,-1.111868593,-0.727447457,-1.071745657,-0.680394725,-0.954832687,-1.135068943,0.072050752,-0.019855928,-0.585088614,-0.412518114,-0.296923715,-0.320387617
2610,하준호,2015,LF,-0.640914163,-0.511158624,-0.906559288,-0.239953448,-0.18374413,-0.219732413,-0.375284723,0.385634681,-0.306868354,0.553442572,-0.106935053,-0.124672319,-0.233185291,-0.207275457,-0.137369601,-0.229291389
2615,임재철,2015,RF,-0.650945148,-0.835274711,0.788059935,-1.125397799,-1.266556003,-0.727447457,-1.071745657,-0.467188844,-0.911635065,-1.196469361,-2.175215461,-1.26018322,-1.353719556,-1.4002484,-1.254248399,-1.299088121
2621,정진호,2015,CF,-0.655960641,-0.532412138,-0.877836928,-0.108776507,-0.725150067,-0.42281843,-0.617532004,-0.040777081,-0.60925171,-0.950867687,-0.584230531,-0.648754273,-0.122057926,-0.322724451,-0.403293125,-0.301701212
2623,신종길,2015,RF,-0.660976133,-0.458024839,-1.308672324,0.514313962,0.164302543,-0.321275422,-0.314722902,1.345061147,-0.134077866,0.768344038,-0.027385806,-0.194549913,-0.177621608,-0.19444779,-0.190554306,-0.224619788
2626,이성우,2015,C,-0.665991626,-0.73432052,0.184890381,-1.059809329,-0.91850933,-0.727447457,-0.678093824,-0.680394725,-0.825239821,-1.073668524,-0.822878271,-1.190305626,-0.742519048,-0.951280088,-1.11242252,-1.107552462
2632,문규현,2015,SS,-0.676022611,-0.829961333,0.615725777,-0.535101565,-0.164408204,-0.625904448,-0.405565633,-0.253982962,-0.60925171,-0.490364546,-0.365470104,-0.980672844,-0.696215979,-0.842244927,-0.970596641,-1.028135237
2635,김주현,2015,LF,-0.681038103,-0.622739572,-0.533168612,-1.092603564,-1.053860814,-0.625904448,-0.799217465,-0.573791784,-0.998030309,-1.104368733,-0.067160429,-0.543937882,0.007590667,-0.19444779,-0.279195481,-0.36009623
2637,서동욱,2015,2B,-0.681038103,-0.553665652,-0.935281648,-0.863043917,-0.957181182,-0.524361439,-0.708374735,-0.680394725,-0.738844576,-0.30616329,-0.604117843,-0.246958108,-0.251706518,-0.264999954,-0.172826071,-0.259656799
2644,백상원,2015,2B,-0.691069088,-0.500531867,-1.251227604,-0.994220858,-1.053860814,-0.828990466,-0.950622016,-0.680394725,-0.652449332,-1.012268105,-0.32569548,0.34700144,-0.779561503,-0.412518114,-0.137369601,-0.110165552
2645,박찬도,2015,CF,-0.691069088,-0.723693763,-0.044888497,-0.272747683,-1.053860814,-0.828990466,-0.890060196,0.705443503,-0.868437443,-0.920167477,-1.001864075,-0.561407281,-1.279634646,-1.092384415,-0.935140171,-0.918352603
2650,우동균,2015,RF,-0.701100073,-0.824647954,0.443391619,-0.928632388,-1.131204519,-0.828990466,-0.980902926,-0.680394725,-0.825239821,-1.319270199,-1.101300633,-0.753570664,-1.224070963,-1.12445358,-0.988324876,-0.988426625
2675,장민석,2015,LF,-0.73620852,-0.744947277,-0.188500295,-0.830249682,-1.227884151,-0.828990466,-1.041464746,-0.680394725,-0.911635065,-1.28856999,-1.479159554,-0.858387055,-1.575974286,-1.406662233,-1.201063695,-1.182298085
2678,이시찬,2015,SS,-0.751254998,-0.654619843,-0.73422513,-1.092603564,-1.07319674,-0.828990466,-0.980902926,-0.573791784,-1.041227932,-1.319270199,0.350473115,-0.264427507,-0.918470709,-0.733209765,-0.704673118,-0.750174951
2680,김주형,2015,1B,-0.75627049,-0.755574034,-0.245945015,-1.25657474,-1.053860814,-0.625904448,-1.071745657,-0.680394725,-1.084425554,-1.012268105,-0.683667089,-1.155366829,-0.548046159,-0.803761928,-0.917411937,-0.918352603
2682,이종환,2015,RF,-0.766301475,-0.681186735,-0.70550277,-0.863043917,-0.860501551,-0.828990466,-0.799217465,-0.680394725,-0.954832687,-1.042968315,0.529458919,-0.159611116,-0.612870455,-0.483070277,-0.456477829,-0.465207262
2691,이호신,2015,LF,-0.786363445,-0.824647954,-0.044888497,-1.027015094,-1.285891929,-0.828990466,-1.071745657,-0.360585903,-0.954832687,-1.196469361,-2.453637823,-1.4872854,-2.187174795,-2.060873203,-1.821551916,-1.81062848
2698,신명철,2015,1B,-0.79639443,-0.798081062,-0.245945015,-0.928632388,-0.879837477,-0.625904448,-0.617532004,-0.573791784,-0.047682621,-0.551764965,-1.081413322,0.015082869,-0.899949482,-0.617760771,-0.42102136,-0.495572672
2699,김다원,2015,LF,-0.801409923,-0.713067006,-0.73422513,-0.305541918,-0.261087835,-0.321275422,-0.254161082,-0.573791784,-0.566054087,0.369241316,-0.365470104,-0.369243898,-0.492482476,-0.476656444,-0.438749595,-0.448856657
2701,오준혁,2015,LF,-0.801409923,-0.904348631,0.29977982,-0.961426623,-1.092532666,-0.625904448,-0.859779285,-0.573791784,-1.127623176,-1.012268105,-1.001864075,-1.819203971,-0.770300889,-1.201419576,-1.449258983,-1.45558677
2704,주현상,2015,3B,-0.821471893,-1.100943635,1.24761769,-0.731866977,-0.55112673,-0.828990466,-0.799217465,-0.467188844,-0.306868354,-0.275463081,-1.06152601,-0.893325852,-1.418543852,-1.310454738,-1.201063695,-1.219670897
2705,안중열,2015,C,-0.831502878,-0.670559978,-1.165060525,-0.797455447,-0.841165625,-0.727447457,-0.738655645,-0.467188844,-0.911635065,-0.735966221,-0.464906662,-1.068019836,-0.483221862,-0.726795932,-0.864227232,-0.9090094
2706,문상철,2015,3B,-0.831502878,-0.856528225,-0.131055576,-0.994220858,-1.169876372,-0.625904448,-0.980902926,-0.680394725,-0.911635065,-0.705266012,-1.996229656,-1.906550963,-1.122204212,-1.477214397,-1.555628393,-1.577048408
2715,김민혁,2015,LF,-0.85658034,-0.702440249,-1.107615806,-0.633484271,-0.589798583,-0.828990466,-0.859779285,0.598840563,-0.60925171,-0.76666643,0.251036556,0.067491064,-0.640652296,-0.418931947,-0.332380185,-0.416155447
2721,문선재,2015,LF,-0.871626818,-0.829961333,-0.504446252,-0.436718859,-0.493118951,-0.321275422,-0.345003813,0.279031741,-0.22047311,-0.029861406,-0.743329024,-0.508999085,-0.260967132,-0.367621282,-0.474206064,-0.388125839
2723,이병규,2015,DH,-0.881657803,-0.914975388,-0.102333216,-1.223780505,-1.015188961,-0.727447457,-0.890060196,-0.680394725,-0.998030309,-1.135068943,-0.882540206,-1.469816001,-0.677694751,-1.009004585,-1.431530748,-1.380841147
2733,김용의,2015,CF,-0.91676625,-0.845901468,-0.67678041,-0.338336154,-0.589798583,-0.828990466,-0.708374735,0.492237622,-0.263670732,-0.521064756,-0.246146234,0.137368658,-0.964773778,-0.617760771,-0.757857823,-0.666086125
2737,고동진,2015,RF,-0.926797235,-0.90966201,-0.389556813,-1.158192035,-1.227884151,-0.828990466,-0.950622016,-0.680394725,-1.127623176,-1.28856999,-1.876905786,-1.627040587,-1.474107535,-1.618318723,-1.626541332,-1.61675702
2738,김지수,2015,SS,-0.926797235,-0.729007141,-1.366117043,-0.5678958,-0.821829698,-0.828990466,-0.768936555,-0.467188844,-0.825239821,-0.858767059,-0.56434322,-0.823448258,-1.001816233,-0.996176919,-1.006053111,-1.046821643
2743,김진곤,2015,CF,-0.946859205,-0.989362687,-0.073610856,-0.961426623,-1.07319674,-0.828990466,-0.980902926,-0.253982962,-1.21401842,-1.073668524,-1.021751387,-2.063775549,-1.594495514,-1.862044379,-2.105203674,-2.086252966
2746,최용규,2015,2B,-0.961905682,-0.877781739,-0.762947489,-0.5678958,-0.628470435,-0.625904448,-0.617532004,0.385634681,-0.60925171,-0.367563709,-0.763216336,-1.015611641,-0.770300889,-0.906383257,-1.023781346,-1.021127835
2747,손주인,2015,2B,-0.966921175,-0.845901468,-0.935281648,-0.436718859,-0.261087835,-0.828990466,-0.738655645,-0.360585903,-0.350065977,-0.428964128,-0.345582792,-0.561407281,-1.048119302,-0.932038589,-0.811042527,-0.738495947
2748,김대우,2015,LF,-0.971936667,-1.026556336,-0.016166137,-1.027015094,-1.111868593,-0.524361439,-0.890060196,-0.360585903,-0.998030309,-0.490364546,-1.777469228,-2.011367354,-0.853646413,-1.329696237,-1.644269567,-1.658801433
2757,손용석,2015,3B,-1.007045115,-1.031869715,-0.188500295,-1.19098627,-1.131204519,-0.828990466,-1.102026567,-0.680394725,-1.170820798,-1.349970408,-0.922314829,-1.924020361,-1.390762011,-1.669629388,-1.91019309,-1.892381506
2759,김사연,2015,RF,-1.007045115,-0.702440249,-1.969286597,-0.305541918,-0.299759688,-0.118189404,-0.345003813,0.918649384,-0.522856465,0.614842991,-0.186484299,-0.578876679,-0.094276084,-0.27782762,-0.491934299,-0.542288686
2763,박지규,2015,2B,-1.03713807,-0.989362687,-0.590613331,-0.600690036,-0.744485993,-0.828990466,-0.799217465,-0.147380022,-0.782042198,-0.183362453,-1.160962568,-1.399938407,-1.233331577,-1.368179235,-1.413802513,-1.369162143
2767,배병옥,2015,CF,-1.05720004,-1.106257013,-0.073610856,-1.059809329,-1.305227856,-0.727447457,-1.102026567,-0.360585903,-1.170820798,-0.981567896,-3.408228781,-3.845654193,-2.242738477,-2.96522366,-3.310723647,-3.247145926
2769,박계현,2015,3B,-1.067231025,-1.095630257,-0.217222655,-0.436718859,-0.241751909,-0.828990466,-0.526689274,0.385634681,-0.350065977,-0.30616329,-0.643892466,-0.788509461,-1.455586307,-1.297627072,-1.201063695,-1.203320292
2771,최재훈,2015,C,-1.07726201,-1.026556336,-0.619335691,-1.125397799,-1.131204519,-0.828990466,-0.950622016,-0.680394725,-1.084425554,-1.104368733,-2.214990084,-1.836673369,-1.983441292,-2.048045536,-1.998834265,-1.981141933
2781,권용관,2015,SS,-1.162525382,-1.042496472,-1.021448727,-0.272747683,-0.164408204,-0.321275422,-0.496408363,-0.360585903,-0.436461221,0.952545294,-0.862652894,-0.963203446,-0.853646413,-0.944866255,-0.988324876,-0.995434027
2782,양석환,2015,3B,-1.187602844,-0.962795795,-1.595895921,-0.141570742,0.376997732,-0.016646395,0.290895301,-0.040777081,-0.436461221,0.614842991,-0.067160429,-0.805978859,-0.020191174,-0.309896785,-0.562847239,-0.465207262
2783,박찬호,2015,SS,-1.187602844,-1.0850035,-0.935281648,-0.895838153,-0.937845256,-0.828990466,-0.980902926,-0.360585903,-0.825239821,-0.551764965,-1.618370735,-1.854142768,-1.501889376,-1.720940052,-1.839280151,-1.831650687
2784,송주호,2015,LF,-1.187602844,-1.191271069,-0.360834453,-0.731866977,-0.879837477,-0.727447457,-0.890060196,-0.040777081,-0.911635065,-0.582465174,-1.260399126,-1.679448783,-1.224070963,-1.464386731,-1.573356627,-1.581720009
2786,박종윤,2015,1B,-1.262835232,-1.456939993,0.644448136,-0.371130389,0.125630691,-0.42281843,-0.314722902,-0.680394725,-0.911635065,-0.521064756,-0.166596987,-1.085489235,-0.455440021,-0.713968266,-0.952868406,-1.000105629
2788,정범모,2015,C,-1.302959172,-1.069063364,-1.682063,-1.223780505,-1.169876372,-0.828990466,-0.859779285,-0.573791784,-0.825239821,-0.981567896,-2.553074381,-2.16859194,-2.22421725,-2.336668023,-2.300214258,-2.280124426
2789,심우준,2015,SS,-1.302959172,-1.265658368,-0.619335691,-0.797455447,-0.957181182,-0.727447457,-0.738655645,-0.147380022,-1.127623176,-0.613165384,-1.876905786,-2.762551488,-1.455586307,-2.022390204,-2.371127197,-2.336183643
2790,강한울,2015,SS,-1.408284514,-1.270971746,-1.193782885,-0.338336154,-0.377103393,-0.828990466,-0.799217465,0.279031741,-0.652449332,-0.121962034,-1.160962568,-1.557162994,-1.279634646,-1.457972898,-1.591084862,-1.577048408
1163,최형우,2016,LF,3.395590178,3.709541989,-0.622954427,1.791175955,2.138972169,2.486661081,3.030817008,-0.456446428,2.425412534,1.106885912,2.102936222,2.152043066,2.32253303,2.409280203,2.346466622,2.163987258
1169,김태균,2016,DH,3.082841293,3.134720151,0.447744093,1.630869958,2.10225597,1.617979478,2.794793397,-0.58200388,3.548058987,1.590147267,1.87367783,2.362037075,1.544388258,1.930760507,2.047269398,1.985374752
1179,김재환,2016,LF,2.535530745,2.900098992,-1.030839577,2.04766555,1.496438683,3.138172284,2.44075798,0.296898285,1.886542237,1.935333949,1.040010949,1.063892296,2.104272911,1.870103081,1.673272869,1.894774206
1182,최정,2016,3B,2.535530745,2.471915378,0.830136421,2.015604351,1.202709089,3.463927885,1.909704855,-0.58200388,2.155977386,2.591188644,0.268869084,0.987530839,1.648773533,1.519637952,1.411475299,1.34858234
1188,강민호,2016,C,2.306553882,2.213832104,0.906614887,0.701095177,0.817188997,1.292223877,0.906604507,-0.205331524,1.662012947,1.383035258,0.998327605,1.56024177,1.354596851,1.512898238,1.523674258,1.374468211
1195,테임즈,2016,1B,2.127840234,2.507108552,-1.183796509,2.400338743,1.129276691,3.463927885,2.352249126,0.924685545,2.021259812,1.797259276,0.956644261,1.445699584,2.588241,2.348622777,2.028569572,2.112215517
1196,손아섭,2016,RF,2.099916226,1.985076475,0.957600531,2.400338743,1.973749273,0.857883075,1.172131069,4.565851656,2.829565257,1.831777944,0.998327605,1.273886304,0.58594165,0.865885691,1.000079117,0.846396454
1197,황재균,2016,3B,2.083161822,1.738724258,1.951820585,1.727053557,1.62494538,2.05232028,2.116225515,2.43137497,0.898613359,0.520068553,1.248427669,0.815717559,1.553877829,1.391583385,1.187077381,1.012066025
1198,양의지,2016,C,2.066407417,1.973345417,0.830136421,0.733156376,0.505101304,1.509394278,0.729586798,-0.456446428,0.494460636,-0.75712217,0.914960917,1.006621203,1.544388258,1.452240811,1.317976166,1.524606259
1200,히메네스,2016,3B,2.038483409,1.685934498,1.977313407,1.855298354,1.514796783,1.943735079,1.791693049,1.552472805,0.449554778,0.554587221,0.685702524,0.223916263,1.136336732,0.886104833,0.700881893,0.872282325
1202,오지환,2016,SS,1.999389799,1.838438251,1.110557462,0.957584772,0.578533703,1.292223877,1.083622215,1.426915353,1.617107089,1.590147267,0.102135708,0.682085008,0.83267048,0.832187121,0.850480505,1.035363308
1207,김주찬,2016,LF,1.898863371,1.580354977,1.798863654,1.727053557,1.808526376,1.617979478,1.762190098,0.422455737,0.045402055,0.58910589,1.477686061,0.662994644,1.515919547,1.310706817,1.168377555,1.175147009
1209,서건창,2016,2B,1.831845753,1.656606853,1.161543106,2.175910348,1.900316874,-0.119383729,0.641077944,2.556932422,1.796730521,0.243919208,1.040010949,1.044801932,0.329723249,0.603036844,0.775681199,0.742852973
1210,이용규,2016,CF,1.803921746,1.574489448,1.390978503,1.759114756,1.478080583,-0.55372453,-0.007986987,1.929145162,1.527295373,-0.75712217,1.602736093,1.655693592,0.263296257,0.771529694,1.056178596,1.004300264
1212,오재일,2016,1B,1.770412937,1.609682621,1.08506464,0.829339975,0.762114699,2.05232028,1.496663535,-0.58200388,1.572201231,0.761699231,0.8524359,1.140253754,1.762648377,1.654432232,1.467574778,1.682510069
1213,김재호,2016,SS,1.74807373,1.39265805,1.926327763,0.829339975,0.927337595,-0.119383729,1.083622215,0.296898285,1.257860224,0.036807199,0.727385868,0.720265737,0.320233679,0.481721991,0.532583455,0.683315471
1214,박경수,2016,2B,1.703395318,1.662472382,0.549715381,0.669033978,0.872263296,1.292223877,1.142628118,-0.330888976,1.617107089,1.003329908,0.789910884,1.159344118,1.09837845,1.189391964,1.168377555,1.050894831
1215,나성범,2016,RF,1.692225715,1.56275839,0.932107709,2.336216344,1.808526376,1.509394278,2.116225515,0.171340832,1.706918805,2.936375326,0.706544196,0.701175373,0.861139191,0.859145977,0.869180331,0.931819827
1223,정근우,2016,2B,1.641962502,1.597951563,0.549715381,2.496522341,1.826884476,1.075053476,1.378651729,2.054702614,1.392577798,0.243919208,0.727385868,0.567542822,0.547983368,0.589557416,0.607382761,0.574594815
1224,구자욱,2016,1B,1.6363777,1.574489448,0.626193846,1.983543151,1.257783388,0.640712674,1.054119264,0.548013189,1.168048508,0.58910589,1.415161045,1.312067033,1.33561771,1.411802527,1.467574778,1.340816579
1225,나지완,2016,LF,1.625208097,1.838438251,-0.546475961,1.310257965,0.7070404,1.835149879,1.437657632,0.04578338,2.515224251,1.34851659,0.685702524,1.903868329,1.563367399,1.782486799,1.822871481,1.824882356
1226,이범호,2016,3B,1.619623296,1.809110606,-0.469997495,1.598808759,1.312857687,2.703831482,1.968710758,-0.58200388,1.392577798,0.20940054,0.727385868,0.758446466,1.477961266,1.317446531,1.130977902,1.133729616
1229,박건우,2016,RF,1.602868891,1.850169309,-0.724925714,1.662931158,1.533154882,1.292223877,1.231136972,1.426915353,0.40464892,1.210441917,1.248427669,0.739356102,1.364086421,1.229830248,1.112278075,1.291633425
1230,에반스,2016,1B,1.597284089,1.762186374,-0.368026208,0.829339975,0.817188997,1.726564678,1.172131069,-0.707561332,1.796730521,1.34851659,0.685702524,1.121163389,1.506429977,1.465720239,1.355375819,1.542726368
1236,박민우,2016,2B,1.513512067,1.603817092,-0.062112345,1.310257965,1.294499587,-0.55372453,0.405054333,1.80358771,1.168048508,0.658143226,1.415161045,1.312067033,0.206358834,0.609776558,0.850480505,0.908522543
1244,김하성,2016,SS,1.396231235,1.439582282,0.116337408,1.56674756,1.276141488,1.292223877,1.260639924,2.808047326,1.392577798,1.003329908,0.12297738,0.128464441,0.671347783,0.522160275,0.439084323,0.406336657
1257,손시헌,2016,SS,1.239856792,0.888222559,1.824356475,-0.228679604,0.468385105,-0.336554129,-0.06699289,-0.58200388,0.40464892,-0.101267474,0.623177508,0.815717559,0.149421412,0.394105709,0.588682935,0.654841013
1260,민병헌,2016,RF,1.19517838,1.44544781,-0.826897002,1.759114756,1.606587281,0.857883075,1.349148778,0.422455737,0.853707501,1.383035258,1.040010949,0.853898288,0.84216005,0.899584261,0.943979637,1.141495377
1261,서동욱,2016,2B,1.189593579,1.410254637,-0.673940071,0.957584772,0.762114699,0.857883075,0.75908975,0.422455737,1.392577798,1.969852617,0.352235772,0.662994644,0.85164962,0.838926835,0.850480505,0.85933939
1267,박용택,2016,DH,1.15608477,0.982071023,1.008586175,1.310257965,1.790168277,0.314957073,1.437657632,0.04578338,1.302766082,0.692661894,1.477686061,1.159344118,0.491045946,0.758050266,0.869180331,1.050894831
1270,김민성,2016,3B,1.144915167,0.876491501,1.416471325,1.05376837,1.423006285,0.966468275,1.437657632,0.04578338,1.078236792,1.313997921,0.64401918,0.300277721,0.908587043,0.751310552,0.626082588,0.582360576
1275,박석민,2016,3B,1.061143144,1.656606853,-2.356466316,1.085829569,0.964053794,2.595246282,1.850698952,-0.456446428,1.212954366,1.521109931,0.664860852,1.006621203,1.629794392,1.512898238,1.355375819,1.415885603
1284,윤석민,2016,DH,0.994125526,0.993802081,0.192815874,0.925523573,0.651966101,1.183638676,1.142628118,-0.456446428,0.763895785,-0.032230138,1.227585997,1.312067033,1.316638569,1.398323099,1.374075646,1.289044838
1297,대니돈,2016,LF,0.876844694,0.935146791,-0.062112345,0.701095177,0.817188997,0.857883075,0.847598604,-0.58200388,1.841636379,0.727180562,0.414760788,0.911169381,0.83267048,0.913063689,0.943979637,0.88522526
